date,actual_revenue,forecast_revenue,store,type
2012-05-04,782300.68,756232.7,45,backtest
2012-05-11,770487.37,762571.9,45,backtest
2012-05-18,800842.28,761179.56,45,backtest
2012-05-25,817741.17,784036.6,45,backtest
2012-06-01,837144.63,800703.5,45,backtest
2012-06-08,795133.0,775301.3,45,backtest
2012-06-15,821498.18,784904.7,45,backtest
2012-06-22,822569.16,774288.25,45,backtest
2012-06-29,773367.71,781514.2,45,backtest
2012-07-06,843361.1,770445.4,45,backtest
2012-07-13,749817.08,751146.9,45,backtest
2012-07-20,737613.65,761834.7,45,backtest
2012-07-27,711671.58,744589.06,45,backtest
2012-08-03,725729.51,744339.44,45,backtest
2012-08-10,733037.32,737845.06,45,backtest
2012-08-17,722496.93,731768.6,45,backtest
2012-08-24,718232.26,744743.7,45,backtest
2012-08-31,734297.87,780617.7,45,backtest
2012-09-07,766512.66,771503.25,45,backtest
2012-09-14,702238.27,751613.94,45,backtest
2012-09-21,723086.2,765953.25,45,backtest
2012-09-28,713173.95,769989.5,45,backtest
2012-10-05,733455.07,766498.7,45,backtest
2012-10-12,734464.36,786364.25,45,backtest
2012-10-19,718125.53,781891.44,45,backtest
2012-10-26,760281.43,764992.56,45,backtest
2012-11-04,,764690.44,45,future
2012-11-11,,761570.75,45,future
2012-11-18,,763051.2,45,future
2012-11-25,,1066812.0,45,future
2012-12-02,,1100286.5,45,future
2012-12-09,,958105.75,45,future
2012-12-16,,987405.3,45,future
2012-12-23,,1504405.5,45,future
2012-12-30,,1305471.4,45,future
2013-01-06,,725229.44,45,future
2013-01-13,,705782.8,45,future
2013-01-20,,713321.75,45,future
