date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,563460.77,702059.9796364283,644714.1210147127,763665.1477546353,7,backtest
2012-02-17,620908.18,602175.1462208459,540305.7159913876,661735.105601028,7,backtest
2012-02-24,603041.14,579683.6647002067,523495.41060956864,638695.5142235812,7,backtest
2012-03-02,551058.13,586776.5512331807,528860.6660902845,647693.1837964108,7,backtest
2012-03-09,579166.5,632676.3478813516,571467.7484767103,697351.2927896993,7,backtest
2012-03-16,669205.73,672205.3723870222,613118.0563945778,735349.0874118151,7,backtest
2012-03-23,615997.29,665642.3861343024,605917.3640492749,725059.4101022747,7,backtest
2012-03-30,583322.2,638119.3263622122,577286.7969348542,699192.584358831,7,backtest
2012-04-06,621425.98,593078.1850752668,531964.8288074221,651928.42562609,7,backtest
2012-04-13,517420.23,561010.4052867636,500247.69406187744,625772.5714887663,7,backtest
2012-04-20,457340.06,533644.7724356004,475868.3314249183,593051.2948582598,7,backtest
2012-04-27,467827.75,516295.45677635865,455617.4164897266,574273.4976618277,7,backtest
2012-05-04,465198.89,485903.9763119192,427373.72170632624,546796.556596643,7,backtest
2012-05-11,460397.41,487129.9073390624,429490.9506986785,547850.089698625,7,backtest
2012-05-18,468428.3,513608.3844085999,451494.3846241876,570810.2826925063,7,backtest
2012-05-25,532739.77,552669.0564474228,489566.45933792915,614866.5727003303,7,backtest
2012-06-01,598495.02,590228.1561545852,531843.0713920097,652079.5355232351,7,backtest
2012-06-08,642963.75,626636.4488081788,568007.6629512783,684747.7722137212,7,backtest
2012-06-15,666942.02,656525.7672287466,592096.2845674318,715104.7171996149,7,backtest
2012-06-22,687344.68,700703.0293222413,641160.4918475738,761250.2861023615,7,backtest
2012-06-29,704335.41,734390.363313545,675261.4511352102,792005.0128529927,7,backtest
2012-07-06,805642.61,729305.1182753709,667052.2059506786,790254.943684668,7,backtest
2012-07-13,694150.89,716471.4266612178,655758.9188144184,780290.3147204628,7,backtest
2012-07-20,686345.69,706404.0673424406,648279.7289206737,767630.9815395462,7,backtest
2012-07-27,686365.4,715770.6959242519,655569.059168045,778626.2599797273,7,backtest
2012-08-03,680954.81,726287.3938276216,667542.4368046371,787169.394903725,7,backtest
2012-08-10,675926.3,728083.3255818372,667793.351293913,788680.008720605,7,backtest
2012-08-17,642450.4,704273.5786367026,643384.5155596713,769007.1751582695,7,backtest
2012-08-24,609099.37,670898.0499938692,613962.0638405433,729433.2978971158,7,backtest
2012-08-31,586467.16,639943.6253502151,581452.9410938406,699377.0727328936,7,backtest
2012-09-07,597876.55,706828.739562853,646266.7628654407,770323.6344468376,7,backtest
2012-09-14,541120.2,587178.3187846892,529506.5441481355,651267.3060143038,7,backtest
2012-09-21,530842.25,574594.6666664567,515089.75504122576,632534.2206525188,7,backtest
2012-09-28,525545.76,574740.5145837219,511959.05419651396,637088.0721325104,7,backtest
2012-10-05,505830.56,576506.2864376323,516859.7166619355,638288.1850603012,7,backtest
2012-10-12,503463.93,579606.9044536229,520158.0861691731,639673.4110307764,7,backtest
2012-10-19,516424.83,578286.9787039112,518084.35084579804,639384.4874442335,7,backtest
2012-10-26,495543.28,571172.0822945908,511325.67211777356,629189.2673797432,7,backtest
2012-11-04,,574837.7573841888,513451.6825729284,635138.0778376063,7,future
2012-11-11,,604474.9445425348,543000.8805414638,665519.4782201718,7,future
2012-11-18,,669088.2453377441,605252.9370405631,729658.6133883896,7,future
2012-11-25,,694910.3991525369,634454.9948456927,756450.7128255307,7,future
2012-12-02,,712486.6325100746,650715.0339052211,772198.4537327768,7,future
2012-12-09,,753697.3857914676,692675.5274955569,814489.3886758456,7,future
2012-12-16,,825131.1998852115,763699.7429777408,882893.4285322741,7,future
2012-12-23,,884916.5138047485,825035.0253295249,942648.2400000762,7,future
2012-12-30,,875980.7808588496,814309.805871841,938278.4726992712,7,future
2013-01-06,,786183.8768399715,728981.929045733,850025.6768795131,7,future
2013-01-13,,669182.2040158687,607270.6637407186,728315.2978184934,7,future
2013-01-20,,598538.2927633409,539181.3207535882,661674.7608907783,7,future
