date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,674919.45,617889.1968382103,563625.0513418402,675550.5459235561,42,backtest
2012-02-17,606671.5,607393.6515886795,551211.7562845524,657523.1472926288,42,backtest
2012-02-24,564304.15,621452.4762672717,566186.657239122,681802.9056270911,42,backtest
2012-03-02,585895.34,619339.0954871867,563920.973906874,672976.0611114375,42,backtest
2012-03-09,659816.15,616135.8889758436,561701.1632829048,672844.5712189415,42,backtest
2012-03-16,618767.26,609494.2935205529,553792.5369105436,664216.3022791253,42,backtest
2012-03-23,561226.38,614923.448601344,562598.6055609602,674182.3328829109,42,backtest
2012-03-30,544408.14,591229.8750737152,535920.8287418943,644550.5682366091,42,backtest
2012-04-06,652312.11,606786.8897330831,553060.5280138394,662209.8434347434,42,backtest
2012-04-13,639123.45,597068.4252680293,540357.1707351477,651914.4571551058,42,backtest
2012-04-20,552529.23,598234.4669252618,542883.9005054977,654258.130396286,42,backtest
2012-04-27,526625.49,574811.0544965614,516683.78807099507,631814.9333624885,42,backtest
2012-05-04,609274.89,579088.1065902038,521987.97489546717,632047.032492922,42,backtest
2012-05-11,643603.69,583525.6953247836,523941.77660699515,642202.5358560688,42,backtest
2012-05-18,590636.38,572403.176736087,512822.9228890676,627578.672957128,42,backtest
2012-05-25,535764.58,574147.7074523612,516334.5970321273,635264.9141966653,42,backtest
2012-06-01,521953.78,606039.250189748,550130.9086844844,664730.620793384,42,backtest
2012-06-08,642671.48,600165.1267883681,543745.1458396501,656707.5867292475,42,backtest
2012-06-15,606309.13,602078.0461679716,541163.7006564059,661048.796488281,42,backtest
2012-06-22,540031.29,588745.204498044,531688.1148250649,646018.1312227551,42,backtest
2012-06-29,507403.77,572051.8964124667,514217.9008026549,629114.3285258656,42,backtest
2012-07-06,618702.09,584374.3456621163,529538.6823204487,639627.7877029193,42,backtest
2012-07-13,628099.08,578798.0261287972,523394.3883376847,636356.8895466054,42,backtest
2012-07-20,530318.39,581735.2056298002,525236.163023111,636597.3300007515,42,backtest
2012-07-27,516352.21,585903.4550878276,532471.8017718418,642848.5417322835,42,backtest
2012-08-03,573084.71,577526.2877724968,523343.42369396193,629213.3970958267,42,backtest
2012-08-10,576620.31,576224.5501886606,523900.3186548731,628398.4444015272,42,backtest
2012-08-17,575997.78,588969.9263054129,534558.6733773648,642506.0817275309,42,backtest
2012-08-24,535537.03,599965.0936340954,545376.9912758791,656824.6841327758,42,backtest
2012-08-31,504760.57,577694.3149237838,526168.4412046216,631962.7816015147,42,backtest
2012-09-07,617405.35,615664.4903508986,561890.4740111682,674329.4411213864,42,backtest
2012-09-14,586737.66,592947.6589827203,538991.2547374396,646494.5875916547,42,backtest
2012-09-21,527165.7,599422.3587387064,546160.398097426,653981.8864394969,42,backtest
2012-09-28,505978.46,595978.3501343817,541158.6906066996,651198.0490320076,42,backtest
2012-10-05,593162.53,615173.32004319,560828.6017134093,669182.039978699,42,backtest
2012-10-12,612379.9,621242.3501393382,567218.3507178003,678129.590212016,42,backtest
2012-10-19,541406.98,613993.6027453302,559321.2292032989,669060.109029086,42,backtest
2012-10-26,514756.08,607124.9025956102,550216.0018363425,661517.3676664109,42,backtest
2012-11-04,,591678.3461707262,532660.4112154321,646146.7909867667,42,future
2012-11-11,,654528.4583911367,598328.9903562093,710477.4927498867,42,future
2012-11-18,,571659.3247771091,516850.7596251369,628944.7029804601,42,future
2012-11-25,,564207.6337743448,510030.9308112676,620813.8969501768,42,future
2012-12-02,,565270.1812742046,511481.45988009195,621212.5023051045,42,future
2012-12-09,,571157.0979794904,511117.37470263225,629956.2824892526,42,future
2012-12-16,,575359.5541683157,518094.03212450293,630844.5692413202,42,future
2012-12-23,,576336.3445015149,521185.9361388381,634869.5955050866,42,future
2012-12-30,,578111.6901808985,525642.4371532779,634625.4691114257,42,future
2013-01-06,,583466.9051549266,524446.0865341158,644063.5317036369,42,future
2013-01-13,,589103.3333514049,530223.5021019259,644650.1132851049,42,future
2013-01-20,,589496.0953245346,535094.1705996029,648030.7547906594,42,future
