date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,1358444.07,1394881.6495219623,1228350.4897586585,1560148.2474954806,23,backtest
2012-02-17,1365546.69,1283534.7285747845,1115599.8270446688,1450784.946943624,23,backtest
2012-02-24,1272948.27,1282439.3630866564,1134235.803280664,1458514.8607049845,23,backtest
2012-03-02,1322852.2,1321492.6275110894,1148813.2946823672,1489288.9408244372,23,backtest
2012-03-09,1292724.9,1301653.7144787412,1140273.9074873175,1464936.3390978253,23,backtest
2012-03-16,1258364.31,1260568.2344607222,1092710.5742692056,1427851.6070852315,23,backtest
2012-03-23,1288154.1,1213332.4136841998,1049192.6774747309,1377737.0943319353,23,backtest
2012-03-30,1261964.96,1329144.315503091,1170737.2821110454,1485857.7815156383,23,backtest
2012-04-06,1604605.69,1387312.8640786519,1224267.393276739,1537542.8000805697,23,backtest
2012-04-13,1231752.54,1408060.2369414482,1248606.1379486641,1583560.6986553348,23,backtest
2012-04-20,1287899.41,1345212.071590109,1189966.6171542995,1526173.4255795833,23,backtest
2012-04-27,1277758.76,1350563.7636164594,1183131.1895099788,1512251.8415232867,23,backtest
2012-05-04,1317379.68,1348130.9878086755,1179190.5771574583,1507578.8330759576,23,backtest
2012-05-11,1321914.34,1375172.451441927,1210681.374099279,1536419.3649814203,23,backtest
2012-05-18,1332952.47,1427304.4894293952,1258638.886093087,1597581.5971292136,23,backtest
2012-05-25,1552934.64,1464009.1606138006,1295218.6236885076,1619061.8677923232,23,backtest
2012-06-01,1476144.34,1505473.6037229788,1346256.7002318061,1664022.7254844576,23,backtest
2012-06-08,1568048.54,1551806.899173424,1395076.1886058014,1716511.2881208295,23,backtest
2012-06-15,1543667.68,1521108.0291229049,1366977.5269250271,1698640.7278332966,23,backtest
2012-06-22,1522042.57,1476448.5200150055,1309882.310422857,1639169.8301617033,23,backtest
2012-06-29,1451782.16,1475893.7164452344,1324748.0669414243,1640212.1549165281,23,backtest
2012-07-06,1545370.16,1444834.1232439703,1281834.6055179217,1604066.3652240692,23,backtest
2012-07-13,1384921.63,1439473.7408132944,1284477.1770545589,1603801.3178705205,23,backtest
2012-07-20,1381339.23,1397192.6904128732,1235329.9757080136,1557146.4724282585,23,backtest
2012-07-27,1322932.36,1348976.6758531774,1187084.7621430038,1510058.8529166456,23,backtest
2012-08-03,1416926.31,1316098.1954645892,1142728.7694030283,1478412.19226536,23,backtest
2012-08-10,1436311.76,1359531.5215739466,1202110.0615703494,1519356.2371510854,23,backtest
2012-08-17,1510131.45,1460097.6132312953,1301291.6345251915,1626528.6388190126,23,backtest
2012-08-24,1702220.96,1538467.7401053444,1380548.646484685,1692338.1157761193,23,backtest
2012-08-31,1577468.78,1472089.2712013363,1300049.1795685557,1622952.9459232953,23,backtest
2012-09-07,1427162.26,1430136.1605335772,1263710.5468932767,1592524.439990465,23,backtest
2012-09-14,1279041.64,1203850.8553760422,1051824.3898657782,1370081.7500899734,23,backtest
2012-09-21,1338627.55,1183881.3133251928,1017709.4179987977,1344960.4873103949,23,backtest
2012-09-28,1319035.06,1252582.5496879679,1084842.882540361,1405834.0212553602,23,backtest
2012-10-05,1464616.59,1299751.0221719274,1131426.908876039,1455846.8650408743,23,backtest
2012-10-12,1412925.25,1317454.2642425224,1154808.251454749,1482569.7448597853,23,backtest
2012-10-19,1363155.77,1259513.4510985687,1098774.352731898,1411749.7670361437,23,backtest
2012-10-26,1347454.59,1232094.3544799539,1078225.948439836,1392731.2740024906,23,backtest
2012-11-04,,1124426.4012695618,962046.4464977916,1283420.702340279,23,future
2012-11-11,,1220463.5209547689,1049359.8386154447,1387297.6567909897,23,future
2012-11-18,,1272564.9016397053,1114121.316626901,1442414.2422633974,23,future
2012-11-25,,1381710.4099333002,1217004.034619334,1555330.1766204655,23,future
2012-12-02,,1577749.9458060588,1423625.7732245263,1756431.3730883598,23,future
2012-12-09,,1797472.4885418871,1631354.6632582198,1963087.4044357857,23,future
2012-12-16,,1876011.8201533395,1724458.2137998666,2045609.9138309127,23,future
2012-12-23,,1690097.9394528354,1526611.6402008408,1850409.1904297108,23,future
2012-12-30,,1294841.8166105736,1127947.052068129,1459222.9992839457,23,future
2013-01-06,,900938.8404082413,735139.755475583,1075868.4985740338,23,future
2013-01-13,,703496.2503631588,526008.6054925605,859580.326299209,23,future
2013-01-20,,731064.741154393,567208.795254469,895841.5670822182,23,future
