date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,282552.58,254697.89223024555,233218.85063702412,275415.16408018355,33,backtest
2012-02-17,266300.98,243085.23088026518,220815.09526007302,266839.3339963141,33,backtest
2012-02-24,242526.7,249783.21169398422,227637.88380196883,270886.33735082985,33,backtest
2012-03-02,248051.53,258993.5817248801,236828.97224013327,280756.9276783505,33,backtest
2012-03-09,287346.29,254943.62522980914,233303.4589481514,277617.58277868317,33,backtest
2012-03-16,278067.73,238241.6134516008,215613.72616115122,259289.26524376628,33,backtest
2012-03-23,246970.97,234611.68178662588,212834.89725721107,255293.8163323546,33,backtest
2012-03-30,251327.67,232510.43004527903,210093.04564009586,255659.4571305365,33,backtest
2012-04-06,275911.97,250255.14892553992,229379.02812038493,272672.60913307674,33,backtest
2012-04-13,312698.67,253226.86100794864,230991.8092075549,274902.13545749144,33,backtest
2012-04-20,261837.2,258108.84819500128,236761.22576065556,279744.2550587423,33,backtest
2012-04-27,249798.75,259257.39043063764,237002.61447428254,281758.44108099065,33,backtest
2012-05-04,270497.51,266767.06587562675,242974.57259091618,288159.6797217006,33,backtest
2012-05-11,295841.84,268494.8707656142,246601.56208752212,288910.66004101676,33,backtest
2012-05-18,276899.95,259659.57810068244,238764.26227748755,280230.49143189547,33,backtest
2012-05-25,261851.74,255818.37894712228,232761.9966230157,277472.4676804784,33,backtest
2012-06-01,261131.09,243636.87548043285,223009.9035866057,267372.3877647508,33,backtest
2012-06-08,286082.76,240646.8677915137,218724.80418379942,262613.8424452547,33,backtest
2012-06-15,290444.31,236345.51971050183,213986.80537419146,257993.37010296242,33,backtest
2012-06-22,261666.29,235393.95789570097,213722.08623072805,258449.1912318578,33,backtest
2012-06-29,244338.31,231639.81479222747,211088.89965473404,254563.06873821397,33,backtest
2012-07-06,273690.37,246948.55810186628,225557.88180935945,269729.62957561994,33,backtest
2012-07-13,287033.64,238295.5384142544,215955.00560904221,260612.18877717727,33,backtest
2012-07-20,253205.89,241653.5171440747,217801.64197208275,263730.73325316387,33,backtest
2012-07-27,249134.32,233623.82937804525,211689.9435088322,254926.6818138779,33,backtest
2012-08-03,258533.12,235418.0126710315,212574.77534970432,258420.1311284511,33,backtest
2012-08-10,297753.49,223544.71386608743,198966.08885498912,244773.078025909,33,backtest
2012-08-17,270097.76,218059.08619270136,196408.61344646013,240263.6133474958,33,backtest
2012-08-24,247672.56,219549.63667071806,198553.06823844093,243274.38049673644,33,backtest
2012-08-31,237129.81,223435.34226849338,200902.4583030934,246153.45710614897,33,backtest
2012-09-07,286428.78,233804.79380248534,211898.60287655398,256920.56179449635,33,backtest
2012-09-14,277417.53,222874.36769587902,200662.87477952326,244045.29784429423,33,backtest
2012-09-21,252709.58,215783.6225426374,193155.57911714382,239972.41617216464,33,backtest
2012-09-28,242813.51,216141.0977081668,193322.48705615304,237391.11404303004,33,backtest
2012-10-05,265444.9,219696.8828312602,197868.28470113594,242367.20058681737,33,backtest
2012-10-12,291781.15,201508.1388181146,181335.82739213918,224749.46760065222,33,backtest
2012-10-19,254412.34,196153.5910124959,174114.86681106588,218998.17260016844,33,backtest
2012-10-26,253731.13,200113.74018645426,179402.0092255545,223972.6447786095,33,backtest
2012-11-04,,96822.04918937947,76844.48600549687,119883.73557660144,33,future
2012-11-11,,115280.98011694575,93647.08575152284,137128.11843920307,33,future
2012-11-18,,87340.96345592348,64390.61482294677,108929.98392563855,33,future
2012-11-25,,81477.82332702399,60276.551678169744,103501.16899229442,33,future
2012-12-02,,81631.32749610383,60189.87776363706,103691.97024799848,33,future
2012-12-09,,85672.73416143893,63505.383460388286,108692.75829779735,33,future
2012-12-16,,86393.32816472206,63790.00761412519,109156.01789019255,33,future
2012-12-23,,79747.33492550554,59054.81885330827,101700.81672601236,33,future
2012-12-30,,69575.87808258527,46955.187243385124,91744.06416361741,33,future
2013-01-06,,63005.2930745131,41386.76925359488,85624.39095787723,33,future
2013-01-13,,62023.25712702186,38601.48565498157,84152.58614706092,33,future
2013-01-20,,61521.673969721276,39923.77277360457,84013.73332705269,33,future
