date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,628218.22,657765.036899714,577366.6949006243,734873.638606059,15,backtest
2012-02-17,598502.83,537338.0994100131,456648.7855440048,617256.6544394533,15,backtest
2012-02-24,561137.06,533504.572684318,455145.72104068444,610268.0801736712,15,backtest
2012-03-02,541292.64,534921.0079094163,452539.03943009913,611188.3258596837,15,backtest
2012-03-09,545120.67,533405.4933506036,459180.50724437775,613768.3715983757,15,backtest
2012-03-16,570611.23,528734.2811942704,447707.1521832583,603506.5806387343,15,backtest
2012-03-23,565481.88,535730.2978918392,453563.46771401615,612102.0628247779,15,backtest
2012-03-30,557547.25,537926.6801743967,456030.9832347511,613813.987166033,15,backtest
2012-04-06,659950.36,578967.9563444951,495450.73104549904,657009.9503371583,15,backtest
2012-04-13,558585.13,602819.240435477,527357.0354275757,684362.1116604041,15,backtest
2012-04-20,534780.57,598243.7095347755,515044.33778037695,680519.7441071015,15,backtest
2012-04-27,527402.62,550061.8028167894,469898.1140122176,630112.4666664717,15,backtest
2012-05-04,577868.38,542612.9769414231,467179.9499474811,625351.4078713523,15,backtest
2012-05-11,579539.95,558779.4436643816,480651.4332111194,641636.4654812871,15,backtest
2012-05-18,600050.98,592619.2621465641,513490.46268794953,673390.8258873696,15,backtest
2012-05-25,693780.42,617001.6591051607,541721.9785815198,698382.9474114657,15,backtest
2012-06-01,663971.26,609237.422274086,529639.9114620986,691003.8722593917,15,backtest
2012-06-08,611390.67,588996.5060235759,513193.7641943907,665076.4472973684,15,backtest
2012-06-15,636737.65,597992.9577516816,518499.4288806881,677208.0358751172,15,backtest
2012-06-22,687085.6,615550.5791597527,537990.057313197,696422.2304387355,15,backtest
2012-06-29,624099.48,612627.1794095689,532679.8423144376,691320.7444427899,15,backtest
2012-07-06,678024.75,606868.1007356757,525255.3320563316,681394.1580329653,15,backtest
2012-07-13,591335.5,580379.487050959,502322.3748095287,661846.1750894916,15,backtest
2012-07-20,592369.22,559785.1008584397,472848.204892065,639700.5072091697,15,backtest
2012-07-27,571190.83,547285.6407411005,471166.48868552636,632782.2005832351,15,backtest
2012-08-03,590739.62,545291.9358180149,464341.5925722549,626551.8360551371,15,backtest
2012-08-10,590453.63,559398.492464689,478396.4611433031,638591.5375510739,15,backtest
2012-08-17,579738.2,576809.6729620135,494308.49422413635,653511.0937804999,15,backtest
2012-08-24,606210.77,584041.1722912437,502185.6142365941,663500.4322831718,15,backtest
2012-08-31,610185.32,577875.5117401384,495759.4784901087,658674.5376657381,15,backtest
2012-09-07,587259.82,655903.4486739929,572066.353436444,735524.3121533953,15,backtest
2012-09-14,527509.76,506477.43772597896,422418.07814427844,585224.8953317397,15,backtest
2012-09-21,533161.64,497279.27303115244,416328.7150778307,573288.078451354,15,backtest
2012-09-28,553901.97,512775.42878638406,431461.7521538278,591383.5046867374,15,backtest
2012-10-05,573498.64,536291.1504313268,454971.59619198204,612355.707795798,15,backtest
2012-10-12,551799.63,538366.1218369782,459418.60108460183,619612.4534332779,15,backtest
2012-10-19,555652.77,536302.6561118008,452221.47647189745,617256.8617382585,15,backtest
2012-10-26,558473.6,536767.5814276221,454189.0035616134,624338.6377935121,15,backtest
2012-11-04,,545055.1609609008,469855.65077081893,624089.8777914359,15,future
2012-11-11,,568786.4912804984,487517.9540234561,647857.7161134019,15,future
2012-11-18,,640368.9184352609,555541.6622606227,708132.6416851257,15,future
2012-11-25,,693823.9162422844,612961.2862557651,774939.5151408536,15,future
2012-12-02,,765028.1587526528,684376.2407826411,838929.7434936999,15,future
2012-12-09,,841432.1876017769,760752.4644724265,921753.7880811555,15,future
2012-12-16,,873888.8863108673,795355.5566158226,949063.2641346267,15,future
2012-12-23,,813463.8831677847,734342.8113281903,893991.9813558487,15,future
2012-12-30,,665374.2587975432,589408.9501688547,744514.4094909455,15,future
2013-01-06,,499974.2688215099,418996.22340614744,585632.6251745475,15,future
2013-01-13,,400827.28214646404,318853.01383492624,478493.61730641616,15,future
2013-01-20,,397676.6824618856,318557.6053804414,477330.8449845828,15,future
