date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,849779.14,1022072.8338866115,880198.5753967672,1157486.2401527122,35,backtest
2012-02-17,824568.39,740066.3844481566,595077.536896685,877471.7710476221,35,backtest
2012-02-24,805028.74,771935.9094587553,630186.5467461193,909871.9656064197,35,backtest
2012-03-02,766571.1,791198.0570140161,654401.3782220435,926470.5098463891,35,backtest
2012-03-09,796351.35,810517.1696106842,681294.9672009525,961678.7854454909,35,backtest
2012-03-16,793045.82,798288.8791431866,666353.2795186753,936066.7458070534,35,backtest
2012-03-23,760671.1,784558.6111022148,643976.5552571729,911272.5799769638,35,backtest
2012-03-30,744525.69,754021.2465580656,616960.3481999161,902995.5324084677,35,backtest
2012-04-06,860293.46,804158.4010304135,664999.7828746883,937269.966540024,35,backtest
2012-04-13,788633.42,839325.0375237294,697306.4274272181,977223.9801269103,35,backtest
2012-04-20,794660.24,866913.4720156131,734175.3494296108,1008296.4654755021,35,backtest
2012-04-27,721212.45,806031.7352414627,677532.5859009334,939658.0523740749,35,backtest
2012-05-04,772036.6,799936.5387254204,665929.4264001873,943012.3924776475,35,backtest
2012-05-11,802383.63,840844.6632256911,700422.025720943,981926.3554526072,35,backtest
2012-05-18,819196.68,892412.5939132934,751562.6577490764,1045141.4344833866,35,backtest
2012-05-25,822167.17,904307.8828643225,770735.8603181937,1045868.5830090693,35,backtest
2012-06-01,932195.52,920416.4839238229,773484.1035934784,1057325.0058377674,35,backtest
2012-06-08,873415.01,877901.8241017375,736592.3936456727,1010833.7302017829,35,backtest
2012-06-15,848289.41,900150.5808035701,767051.0061407443,1033992.5697707024,35,backtest
2012-06-22,911696.0,922350.8107307479,776384.3917499218,1052856.036852831,35,backtest
2012-06-29,892133.41,918208.501288288,789187.8141710571,1059879.9578945788,35,backtest
2012-07-06,985479.64,904580.2223843194,771529.92251539,1053508.713401689,35,backtest
2012-07-13,825763.48,848355.3999048835,703649.9331980544,980168.2943077825,35,backtest
2012-07-20,841224.74,816748.9625274418,681853.4645427052,963642.495703684,35,backtest
2012-07-27,808030.15,794192.7069020511,658100.6018630313,929131.7148292646,35,backtest
2012-08-03,866216.36,792964.3393885703,653270.7088832941,931002.1645304107,35,backtest
2012-08-10,888368.8,789199.4667095403,646410.4451743207,933175.7864817902,35,backtest
2012-08-17,887979.47,757664.3583488789,621528.0023725847,899638.5170367677,35,backtest
2012-08-24,895274.72,712303.5513459472,573501.2659292847,841690.5322009649,35,backtest
2012-08-31,931278.97,659499.8597191466,525357.3501747842,800695.3277849873,35,backtest
2012-09-07,984833.35,865821.1373088693,725364.6305132731,1002572.3674553365,35,backtest
2012-09-14,821568.64,509197.9646900928,371229.42154708185,653868.8823657602,35,backtest
2012-09-21,772302.94,493371.46534259594,357355.0886496168,632304.5202472294,35,backtest
2012-09-28,814099.86,553430.0595006698,425788.00860345835,682845.0212999308,35,backtest
2012-10-05,866064.4,592093.9728830432,452096.53153002943,736013.1383888687,35,backtest
2012-10-12,873643.14,588564.4001554409,447016.3651934133,732882.025340553,35,backtest
2012-10-19,829284.67,566983.5557280654,422376.69402248436,702823.930614091,35,backtest
2012-10-26,865137.6,555846.0735376709,412784.4334608772,688696.9281901617,35,backtest
2012-11-04,,651117.911895606,513271.91062252707,798126.1990641914,35,future
2012-11-11,,788575.9902011477,652762.2946667058,925123.5875261871,35,future
2012-11-18,,853054.8833326749,722696.9900352806,988740.9138239897,35,future
2012-11-25,,940395.3205663061,802062.3221105767,1072535.15053739,35,future
2012-12-02,,1012428.410984993,883379.4087832208,1159978.6618575014,35,future
2012-12-09,,1068479.7252814898,925048.3859275435,1211611.3240457731,35,future
2012-12-16,,1075397.3478694754,944660.3742918458,1218695.9691013708,35,future
2012-12-23,,991115.9606465562,843969.8810198527,1133423.630746348,35,future
2012-12-30,,821569.1385782361,687952.2117909678,958813.8321412343,35,future
2013-01-06,,640576.6844403176,497728.2567935197,770344.32742291,35,future
2013-01-13,,537507.0627601619,395900.85096787906,672087.9418697229,35,future
2013-01-20,,541521.9033815422,406309.6884741105,686440.8101154084,35,future
