date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,2069284.57,2148015.2734135906,1981337.4020964983,2345168.3868988794,13,backtest
2012-02-17,2214477.06,1958652.168341573,1769398.2673739998,2132543.590153754,13,backtest
2012-02-24,1929768.03,1964347.949701606,1769108.8149103094,2153099.94769744,13,backtest
2012-03-02,1969742.76,1991737.007117672,1807727.12621778,2163451.5105738686,13,backtest
2012-03-09,1986445.65,1976291.6516287199,1787806.894467462,2156142.197137986,13,backtest
2012-03-16,2025582.62,1913529.4247188102,1722588.14865147,2090228.4871815145,13,backtest
2012-03-23,1904421.74,1922283.5222630803,1741018.9971052133,2098777.26438906,13,backtest
2012-03-30,1948982.7,1932012.6397867466,1747038.6612828004,2134766.794393715,13,backtest
2012-04-06,2271614.76,1994846.6123734615,1816289.9181055198,2186683.655969413,13,backtest
2012-04-13,2057637.86,2004341.308670349,1819498.5845571812,2195637.4757826473,13,backtest
2012-04-20,1955689.12,2001294.2918335304,1832325.0303307036,2176046.154082093,13,backtest
2012-04-27,1970121.65,1945920.309527935,1759032.7856543479,2109056.24693417,13,backtest
2012-05-04,1995994.51,1987156.8928160742,1797023.5578406176,2169859.8506834945,13,backtest
2012-05-11,2080764.17,1987956.3499995782,1804068.8957925579,2161055.958029821,13,backtest
2012-05-18,2131900.55,1948151.1849424713,1774065.9399248331,2138044.253632712,13,backtest
2012-05-25,2043349.41,1948144.7985822167,1761485.3952482562,2131538.070295476,13,backtest
2012-06-01,2035431.39,1982959.7867291493,1810235.9857790943,2167337.3248988814,13,backtest
2012-06-08,2182437.9,2033243.4047532296,1836715.5917824076,2217100.6939134477,13,backtest
2012-06-15,2152229.11,2112930.246901603,1923750.1247848694,2304926.576929019,13,backtest
2012-06-22,2094373.0,2106818.7115295115,1917975.0085902703,2289088.5368522382,13,backtest
2012-06-29,2037663.71,2037494.794149415,1851431.883228224,2210737.4985226016,13,backtest
2012-07-06,2184980.35,2010798.0875769546,1820456.866803601,2194402.199169009,13,backtest
2012-07-13,2002750.99,1976786.9987949491,1791558.160123223,2162565.4887038236,13,backtest
2012-07-20,2053089.32,2010729.8765277085,1834162.3679049755,2195831.697607224,13,backtest
2012-07-27,1914430.53,1999188.0501115134,1810857.5703742274,2169205.0986832804,13,backtest
2012-08-03,2044148.23,1995216.3412993527,1817065.9200404235,2189227.8635285483,13,backtest
2012-08-10,2041019.92,2017879.1142036798,1835787.1528645027,2206222.843688083,13,backtest
2012-08-17,2095769.18,2064530.2555950824,1875401.615590792,2232364.742102375,13,backtest
2012-08-24,2059458.25,2075112.0110683437,1895077.3687131652,2247672.9706226774,13,backtest
2012-08-31,2073855.42,1986841.8687387337,1795294.9781513135,2166858.802021664,13,backtest
2012-09-07,2165796.31,2043121.6030204364,1865862.297907145,2238672.121649234,13,backtest
2012-09-14,1919917.03,1786943.3680259194,1602407.105309292,1965631.6237017775,13,backtest
2012-09-21,1938379.66,1809890.2779757988,1614632.97434331,1987033.0027156207,13,backtest
2012-09-28,1927664.11,1919430.376533697,1731854.5744454789,2108727.640679343,13,backtest
2012-10-05,2041918.74,1998083.851645928,1822543.2413237887,2178640.3810616573,13,backtest
2012-10-12,1999079.44,1978856.3548051084,1803336.364386861,2160777.987148289,13,backtest
2012-10-19,2018010.15,1909248.6517060366,1718749.1321134397,2095083.0930010995,13,backtest
2012-10-26,2035189.66,1916327.1491831536,1731129.1071355138,2094811.440287153,13,backtest
2012-11-04,,1925552.7522234689,1753131.828229528,2102436.2578052264,13,future
2012-11-11,,1972327.185565484,1795945.8831160276,2160405.600684622,13,future
2012-11-18,,2035049.4115206879,1854612.8418774782,2217006.467317972,13,future
2012-11-25,,2075033.8448694628,1882338.5741786454,2264315.5622159108,13,future
2012-12-02,,2231913.829694638,2052822.6905550521,2414119.500351121,13,future
2012-12-09,,2480073.9923577625,2294447.61823956,2664919.6451526647,13,future
2012-12-16,,2636877.6927715405,2459436.2775409613,2828182.622762478,13,future
2012-12-23,,2521207.233289387,2344249.300433457,2703179.565546705,13,future
2012-12-30,,2142235.561526587,1958794.5687239582,2341079.5876681106,13,future
2013-01-06,,1713720.7915917677,1522914.5057802773,1900382.3321216004,13,future
2013-01-13,,1472067.9215687765,1279439.0847504765,1641151.500111874,13,future
2013-01-20,,1483415.321113562,1295783.8498707886,1666751.4950614308,13,future
