date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,1238844.56,1354176.851704543,1231776.129234721,1470350.1666573077,41,backtest
2012-02-17,1330451.46,1179764.7319157606,1044828.1491158654,1306909.174799227,41,backtest
2012-02-24,1224915.66,1184231.5367859362,1045049.219096071,1307797.577720691,41,backtest
2012-03-02,1239813.26,1230391.8757994063,1104504.7064061968,1354594.5995106983,41,backtest
2012-03-09,1243814.77,1248333.571608328,1122223.2083127443,1372983.8327585591,41,backtest
2012-03-16,1201511.62,1214138.0727214406,1087257.2642257495,1343564.7456838652,41,backtest
2012-03-23,1215354.38,1183263.4115218418,1053551.3704016777,1307906.870690415,41,backtest
2012-03-30,1239423.19,1158876.8501695767,1034991.5129974412,1296229.1557081637,41,backtest
2012-04-06,1460234.31,1196376.2841206093,1076612.3860936402,1320309.4545461156,41,backtest
2012-04-13,1323004.73,1219613.275846381,1098268.3714701124,1346899.7492853992,41,backtest
2012-04-20,1220815.33,1224610.4614476399,1103020.490481798,1352350.678262314,41,backtest
2012-04-27,1248950.65,1184177.7847227403,1058287.0468018577,1315323.9050121384,41,backtest
2012-05-04,1359770.73,1195634.3667011214,1073316.4247841542,1325641.7424159998,41,backtest
2012-05-11,1353285.1,1242948.596298558,1118842.6686087204,1369680.2289443729,41,backtest
2012-05-18,1331514.44,1291037.117028916,1163168.25669239,1411520.1023859312,41,backtest
2012-05-25,1424500.47,1326004.0801533815,1199849.1796315885,1449016.1529991198,41,backtest
2012-06-01,1374891.36,1326386.9777266218,1196157.6876326117,1450346.8536693114,41,backtest
2012-06-08,1436383.84,1308564.2598288604,1189867.8519831784,1437232.7423247742,41,backtest
2012-06-15,1384584.59,1313009.4669823258,1188947.3318203413,1435120.2217840021,41,backtest
2012-06-22,1386407.17,1319481.8421047097,1197798.6685486815,1454841.4749753268,41,backtest
2012-06-29,1355600.01,1301891.956651601,1173838.0639488872,1423255.462170841,41,backtest
2012-07-06,1456300.89,1318921.6859717278,1186754.9177899756,1440873.1001744885,41,backtest
2012-07-13,1332594.07,1317600.218685279,1191884.531235586,1442728.5017938002,41,backtest
2012-07-20,1347175.93,1316471.8638198646,1198145.8466748265,1450860.693082598,41,backtest
2012-07-27,1344723.97,1353751.634479031,1229778.3978489682,1484153.3803888247,41,backtest
2012-08-03,1439607.35,1402526.9513954327,1273366.4736674288,1531999.9765741758,41,backtest
2012-08-10,1504545.94,1445864.5237876475,1319905.3062346291,1566784.2465837852,41,backtest
2012-08-17,1560590.05,1468678.163443854,1341599.7034682508,1590261.1348748538,41,backtest
2012-08-24,1464462.85,1430035.9371867357,1307985.4103089755,1553399.1704994487,41,backtest
2012-08-31,1360517.52,1346499.6783152893,1222546.4822266377,1478019.4970837028,41,backtest
2012-09-07,1392143.82,1414072.9964805811,1294353.0099847738,1535134.9675211813,41,backtest
2012-09-14,1306644.25,1222836.7828844609,1104916.4376640648,1344194.2911818568,41,backtest
2012-09-21,1276609.36,1233585.3349238164,1113773.0803865786,1362330.3661055306,41,backtest
2012-09-28,1307928.01,1293694.9267445155,1164455.1575349995,1422919.6653464523,41,backtest
2012-10-05,1400160.95,1400032.6583346846,1269399.1180157983,1518424.111986274,41,backtest
2012-10-12,1409544.97,1396894.5329148187,1268567.4016057332,1523730.7714286067,41,backtest
2012-10-19,1326197.24,1338098.3839350233,1219234.0299275992,1453305.9899233717,41,backtest
2012-10-26,1316542.59,1340977.9931693815,1211104.1237665948,1471801.2902515552,41,backtest
2012-11-04,,1374903.096817716,1250507.4651119867,1501306.507737047,41,future
2012-11-11,,1362714.5743865124,1234044.4133167241,1488754.8500723906,41,future
2012-11-18,,1475321.5834294853,1337649.4694451452,1593980.0040050864,41,future
2012-11-25,,1501125.1150848363,1374037.8137781587,1624809.4669603372,41,future
2012-12-02,,1577141.5331343366,1454879.994688369,1705926.803190151,41,future
2012-12-09,,1706980.261209583,1577232.7202815062,1829095.1096156952,41,future
2012-12-16,,1803033.054969533,1665052.2766864337,1918385.938124968,41,future
2012-12-23,,1757271.091692878,1632233.214305841,1884181.038169494,41,future
2012-12-30,,1554326.268885548,1430385.043866262,1679992.655381136,41,future
2013-01-06,,1303403.7877577234,1178243.8812947352,1422916.1914930241,41,future
2013-01-13,,1147028.7339521635,1016631.1853007581,1269838.6568092506,41,future
2013-01-20,,1137812.3970368623,1014618.5224434306,1276332.5911744132,41,future
