date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,803657.12,832885.9515405286,751186.101021878,915119.52659922,45,backtest
2012-02-17,858853.75,760580.4147900746,673355.0485474521,845917.4193372164,45,backtest
2012-02-24,753060.78,760908.2421885737,678054.595884648,847281.7140987625,45,backtest
2012-03-02,782796.01,755695.798336585,674558.9597327788,843283.9067435401,45,backtest
2012-03-09,776968.87,762618.176688029,683415.8235952258,845936.7022736568,45,backtest
2012-03-16,788340.23,764389.8160157397,676411.0733617094,849505.7370345371,45,backtest
2012-03-23,791835.37,780239.3957396775,697491.5881629373,872457.6071764979,45,backtest
2012-03-30,777254.06,766757.0985303189,687134.2885375031,852388.7869940089,45,backtest
2012-04-06,899479.43,791744.8929261384,705867.614672631,880727.5979466172,45,backtest
2012-04-13,781970.6,803996.9684937485,715624.6017517528,883859.8227734201,45,backtest
2012-04-20,776661.74,814254.6631214722,732348.7628586063,900445.7064791884,45,backtest
2012-04-27,711571.88,761982.5964576475,676365.2361356253,848574.7756477073,45,backtest
2012-05-04,782300.68,751147.7151984096,668455.94936152,837582.4599305451,45,backtest
2012-05-11,770487.37,768064.0856088778,680799.640484635,856208.4674227106,45,backtest
2012-05-18,800842.28,788585.5786618819,709413.0524233144,873057.4386993425,45,backtest
2012-05-25,817741.17,792213.4115061887,706648.4526123883,874890.0665903105,45,backtest
2012-06-01,837144.63,807916.3613243303,724632.5135395963,889065.5351242453,45,backtest
2012-06-08,795133.0,783037.3311540547,698904.8599449334,866111.3549928854,45,backtest
2012-06-15,821498.18,802679.2481564842,719639.4118481771,880803.7367171954,45,backtest
2012-06-22,822569.16,797632.1326845937,709077.8723398608,884280.9177259117,45,backtest
2012-06-29,773367.71,772753.9974122572,685805.1007806414,860956.164911736,45,backtest
2012-07-06,843361.1,766472.1756608085,678704.7933074085,853601.2127601212,45,backtest
2012-07-13,749817.08,740177.2935737093,657413.8494705436,825665.5378986548,45,backtest
2012-07-20,737613.65,729420.9432857997,641772.0502201854,812013.2836140827,45,backtest
2012-07-27,711671.58,720713.5322061455,635139.8279092446,804827.9224008103,45,backtest
2012-08-03,725729.51,711258.2938034668,627526.9321434557,796622.5790858294,45,backtest
2012-08-10,733037.32,721228.2878751621,637978.8681863886,803939.2274511973,45,backtest
2012-08-17,722496.93,737692.9983646837,654543.4923002927,824023.9407678837,45,backtest
2012-08-24,718232.26,756271.6099645166,673188.9520535839,841833.8341994407,45,backtest
2012-08-31,734297.87,767895.4851394165,685072.9093138665,850463.4267076105,45,backtest
2012-09-07,766512.66,804316.4515466717,720436.5817643703,887880.7651298069,45,backtest
2012-09-14,702238.27,698381.1668608593,615665.4531744192,781280.129304173,45,backtest
2012-09-21,723086.2,694419.2593801952,607212.604683375,780280.3446648826,45,backtest
2012-09-28,713173.95,723399.2295487053,644976.7602595463,813161.3659925744,45,backtest
2012-10-05,733455.07,758862.5541877747,676951.4847146164,845624.0432792488,45,backtest
2012-10-12,734464.36,748093.4407501664,665635.5120001049,834862.2932749478,45,backtest
2012-10-19,718125.53,749812.2506504386,667830.383846833,834312.7129452032,45,backtest
2012-10-26,760281.43,764832.48708734,684724.9070773666,851539.7781957332,45,backtest
2012-11-04,,852914.1504872048,768619.8775472853,935171.57163973,45,future
2012-11-11,,873495.174676335,787124.7277879871,957289.2687573057,45,future
2012-11-18,,926067.2924770992,838143.8914117296,1012526.216278347,45,future
2012-11-25,,959078.4005001828,868620.5808445492,1041424.2395282243,45,future
2012-12-02,,1036535.3615344799,962246.7098771574,1123363.6939345906,45,future
2012-12-09,,1153601.008137503,1066697.5804327528,1240063.7076733655,45,future
2012-12-16,,1239599.9907110294,1155571.048948157,1319222.0905030253,45,future
2012-12-23,,1212125.6961825327,1127205.4538147512,1294033.018864733,45,future
2012-12-30,,1059368.5693347047,970954.9767861598,1142543.6002315413,45,future
2013-01-06,,863363.576803688,781999.4369718368,948781.1665766973,45,future
2013-01-13,,734525.7338909754,648476.2583498319,818801.2483757448,45,future
2013-01-20,,720929.4788808523,632461.8274040769,811700.413898771,45,future
