date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,1572966.15,1651685.5746182792,1486553.03934415,1811620.0088348005,28,backtest
2012-02-17,1501503.68,1603635.0480972475,1445195.3389218396,1756312.9660226225,28,backtest
2012-02-24,1323487.91,1619583.0378467317,1460688.1436213348,1789282.5230532466,28,backtest
2012-03-02,1451740.57,1625789.0094502172,1458782.982153702,1797780.4968967587,28,backtest
2012-03-09,1680764.06,1567652.0768482354,1400683.361293007,1737491.6694345488,28,backtest
2012-03-16,1337875.49,1473515.1094465978,1310896.0231483863,1631768.1280922757,28,backtest
2012-03-23,1216059.41,1375451.4098078453,1219564.844898445,1538322.7841504333,28,backtest
2012-03-30,1209524.11,1394799.7223679882,1231018.2829964466,1560719.5081018442,28,backtest
2012-04-06,1559592.79,1449780.5448700166,1283401.6969043429,1611846.9210256385,28,backtest
2012-04-13,1290684.95,1492894.9854145064,1318879.70971655,1660092.041871164,28,backtest
2012-04-20,1180797.2,1473637.489428792,1323170.9135173864,1644876.2224869365,28,backtest
2012-04-27,1170456.16,1410294.195645431,1246327.4002125813,1579971.7892651013,28,backtest
2012-05-04,1450628.85,1381699.2595299766,1215657.8535244635,1544334.6227529028,28,backtest
2012-05-11,1264575.18,1365930.4425265032,1206555.8224219265,1533110.464143803,28,backtest
2012-05-18,1213310.45,1331585.3587754678,1167092.8324255247,1491882.605089235,28,backtest
2012-05-25,1151214.41,1410943.1257561448,1253863.274389505,1573656.21423081,28,backtest
2012-06-01,1245480.95,1465692.0843328536,1301197.115979655,1636770.5186849406,28,backtest
2012-06-08,1440687.69,1449063.4822568381,1277129.4807651169,1624464.9242279925,28,backtest
2012-06-15,1229760.97,1497396.1518177886,1335633.9539446544,1668625.7607955674,28,backtest
2012-06-22,1180671.55,1457983.6914487532,1290920.1555332644,1627922.3519837998,28,backtest
2012-06-29,1129031.98,1408908.2052042917,1241873.9273230236,1562684.2440755568,28,backtest
2012-07-06,1500863.54,1486648.6082267608,1320477.0229771202,1663623.8975672072,28,backtest
2012-07-13,1179915.04,1446490.935472193,1273736.2874138134,1609113.3182463767,28,backtest
2012-07-20,1149427.48,1475654.66960828,1304245.6357846947,1634023.2251203973,28,backtest
2012-07-27,1135035.09,1465416.86464282,1296232.3214952552,1645951.3696340264,28,backtest
2012-08-03,1376520.1,1473324.8030093093,1309487.8633599158,1629567.602401761,28,backtest
2012-08-10,1269113.41,1465156.2189792276,1296444.6104605482,1640153.257912801,28,backtest
2012-08-17,1184198.41,1533533.4393646077,1365286.9255400833,1712682.8910264308,28,backtest
2012-08-24,1199309.59,1587956.7103782257,1401200.5831380675,1758493.8331171554,28,backtest
2012-08-31,1227118.75,1568473.9188279624,1398449.3271540108,1728398.2193565927,28,backtest
2012-09-07,1469693.99,1627821.9953517923,1473940.7963161762,1784569.4031270365,28,backtest
2012-09-14,1124660.77,1474604.133188692,1317441.8584393093,1646383.1758862997,28,backtest
2012-09-21,1135340.19,1449925.4381458196,1283181.6043974902,1617174.0382053219,28,backtest
2012-09-28,1129508.61,1438757.7830972567,1275694.827534248,1605350.6281855956,28,backtest
2012-10-05,1462941.03,1607488.6450633898,1441087.541140505,1766376.1614045976,28,backtest
2012-10-12,1205536.71,1774538.793674515,1595690.7780926612,1932584.5153558792,28,backtest
2012-10-19,1143724.48,1741477.5566926906,1575002.9468616894,1904881.2871070374,28,backtest
2012-10-26,1213860.61,1687206.2166461234,1513522.1010405456,1857698.157066227,28,backtest
2012-11-04,,1961354.4017763718,1789593.2566581874,2129426.202287629,28,future
2012-11-11,,1984871.2438905318,1814776.68363202,2153312.921939459,28,future
2012-11-18,,2109698.089877164,1952475.5641768596,2267951.0705001904,28,future
2012-11-25,,2113205.1502492353,1959942.2011679877,2290976.3486525933,28,future
2012-12-02,,2103888.771574878,1924249.2577612798,2275304.5125865447,28,future
2012-12-09,,2129174.070466739,1951586.6971414646,2302929.125916531,28,future
2012-12-16,,2174050.419284099,2018218.3001929598,2337630.123042611,28,future
2012-12-23,,2164509.014846715,1994190.5158223931,2326414.89788961,28,future
2012-12-30,,2046786.7184607782,1870167.509224807,2222894.042770169,28,future
2013-01-06,,1857857.8503442346,1695975.7915126802,2023533.9706637969,28,future
2013-01-13,,1707840.027560899,1549546.7890819553,1880275.5068265488,28,future
2013-01-20,,1688462.8629022662,1525845.588018707,1863887.3352477876,28,future
