date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,1442988.44,1611714.3575184862,1470452.0758924456,1754613.5548304373,39,backtest
2012-02-17,1511041.69,1381615.0052639311,1235831.3938549731,1515036.694297828,39,backtest
2012-02-24,1412065.04,1436896.4991119488,1305970.701754524,1573106.8551726586,39,backtest
2012-03-02,1453047.02,1478365.3981614707,1342468.676349651,1624264.5597342888,39,backtest
2012-03-09,1470764.35,1478195.8270208354,1325479.2661788121,1618883.1902888473,39,backtest
2012-03-16,1522421.07,1519169.8661253606,1368788.0251785167,1657011.6256477379,39,backtest
2012-03-23,1469593.37,1519406.1094149866,1372051.1397199698,1646316.3529142328,39,backtest
2012-03-30,1499727.02,1516781.623100807,1382477.7092261082,1657247.1431370047,39,backtest
2012-04-06,1764847.94,1579881.5522112483,1439484.7662951876,1732384.9392674833,39,backtest
2012-04-13,1580732.73,1571800.3793371103,1420568.9601692741,1712332.998466353,39,backtest
2012-04-20,1433391.04,1545968.1573834568,1386944.6937277059,1686735.4952987807,39,backtest
2012-04-27,1456997.2,1495094.6795078283,1342802.5663054844,1639687.6546394473,39,backtest
2012-05-04,1512227.34,1519862.8053888562,1386256.7436610644,1662518.5504398244,39,backtest
2012-05-11,1470792.41,1481138.3178222377,1347204.7251717711,1617452.520701818,39,backtest
2012-05-18,1522978.54,1466401.1095417272,1320914.1642118203,1605694.5029067758,39,backtest
2012-05-25,1596036.66,1555963.3689986381,1401063.6302819538,1698331.1485433606,39,backtest
2012-06-01,1640476.77,1597510.2057225204,1454408.7576590907,1742550.7154230983,39,backtest
2012-06-08,1623442.24,1592652.4045985278,1447857.0161502406,1742098.6929487905,39,backtest
2012-06-15,1587499.82,1551492.9660246384,1401199.7826726418,1688709.2946716791,39,backtest
2012-06-22,1532316.79,1493126.3586891964,1361573.3826566574,1633776.6392684684,39,backtest
2012-06-29,1492388.98,1524618.2133756154,1395242.9456380922,1667580.7210128107,39,backtest
2012-07-06,1659221.99,1508752.4137569931,1369049.9560450872,1643639.7815952536,39,backtest
2012-07-13,1471261.76,1494703.2114063934,1352552.977996467,1644655.801127241,39,backtest
2012-07-20,1582168.27,1515874.621555367,1370011.1059012134,1667644.7785893162,39,backtest
2012-07-27,1487797.54,1539735.4824050888,1402959.1541929403,1676872.7401375063,39,backtest
2012-08-03,1608277.74,1568320.7267280023,1428905.722203244,1718826.918074142,39,backtest
2012-08-10,1641867.92,1616979.6892647794,1469245.101937405,1751938.358605597,39,backtest
2012-08-17,1720221.91,1684271.413696927,1541037.1139239226,1830793.4456423374,39,backtest
2012-08-24,1724669.75,1647901.5771948448,1507018.783043398,1797949.0149611004,39,backtest
2012-08-31,1710923.94,1604888.7590656541,1456971.4014171422,1748941.3377882466,39,backtest
2012-09-07,1609811.75,1700032.0878389126,1554928.8871552218,1849001.2112424586,39,backtest
2012-09-14,1447614.08,1387069.3396369987,1242848.7855659972,1532315.529376872,39,backtest
2012-09-21,1555672.51,1394793.7160781217,1260228.480639143,1543441.6864879595,39,backtest
2012-09-28,1495607.07,1524524.604162036,1375700.4374846688,1661060.5306049774,39,backtest
2012-10-05,1574408.67,1566607.6207454968,1431610.236917017,1706147.4866517861,39,backtest
2012-10-12,1494417.07,1560779.3083031422,1414648.4989656396,1709414.8096648923,39,backtest
2012-10-19,1577486.33,1558617.8319075066,1420818.1013644552,1697006.5380066982,39,backtest
2012-10-26,1569502.0,1584557.3492532328,1441029.6438242837,1729101.720467843,39,backtest
2012-11-04,,1450264.3125763973,1317962.086704347,1586501.810398823,39,future
2012-11-11,,1453324.8823859252,1306430.3707899505,1593022.112496981,39,future
2012-11-18,,1642960.700644071,1497514.164256485,1780223.7505353037,39,future
2012-11-25,,1728216.3962713922,1586559.1843060572,1864551.7585792928,39,future
2012-12-02,,1844625.7125284183,1701686.3488914804,1986859.9641363823,39,future
2012-12-09,,1978107.5962803527,1832255.5656083075,2129283.0976288617,39,future
2012-12-16,,2049176.3117469144,1906312.209563286,2194284.7435948085,39,future
2012-12-23,,1977137.5303242914,1838581.0237120972,2113643.3581152265,39,future
2012-12-30,,1766010.360429799,1622840.153917666,1910281.5813686857,39,future
2013-01-06,,1519212.90166296,1380743.103212459,1663421.5637984565,39,future
2013-01-13,,1360234.5648729936,1214279.6041757092,1504778.328495482,39,future
2013-01-20,,1334314.4083135948,1188081.6994045486,1463502.6289223637,39,future
