date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,1574287.76,1621476.382232399,1508046.1657031998,1732552.0058745414,11,backtest
2012-02-17,1569607.94,1532665.4994791076,1422944.8409856816,1643064.595351534,11,backtest
2012-02-24,1379473.03,1520242.0889276534,1404824.3045129594,1624563.3805737812,11,backtest
2012-03-02,1438383.44,1464704.080371071,1349266.292928313,1574920.9697816528,11,backtest
2012-03-09,1413382.76,1402524.4174344009,1296560.7142238563,1511926.7484122296,11,backtest
2012-03-16,1441884.28,1386093.2018806983,1273501.76782889,1495572.6012561962,11,backtest
2012-03-23,1300593.61,1389675.9068201426,1278678.3670463334,1494094.6774999606,11,backtest
2012-03-30,1300104.03,1410073.9473929396,1308382.5740479373,1519402.1400905808,11,backtest
2012-04-06,1596325.01,1480109.3464197095,1379852.1867067632,1589765.5456550547,11,backtest
2012-04-13,1472752.01,1466887.9216713514,1360333.4100494443,1573702.7208874465,11,backtest
2012-04-20,1315356.99,1438860.822050948,1326994.9992057402,1556513.6014053877,11,backtest
2012-04-27,1236238.29,1397135.8725491145,1277110.328480241,1502649.0010956575,11,backtest
2012-05-04,1370251.22,1369763.8688550426,1256955.288442405,1489862.9793550232,11,backtest
2012-05-11,1300147.07,1306167.2229309592,1195054.0049619968,1420238.8613674494,11,backtest
2012-05-18,1352442.31,1273862.970316688,1161450.7482866142,1389080.7140634286,11,backtest
2012-05-25,1297335.87,1307578.6873730898,1198415.072421302,1412400.498482263,11,backtest
2012-06-01,1361595.33,1342603.8697113856,1229682.7013713345,1456266.4805388807,11,backtest
2012-06-08,1414343.53,1357957.5492516896,1243951.4456642265,1472809.4398516526,11,backtest
2012-06-15,1417875.42,1363411.1237463746,1255491.4280315472,1480612.1518927133,11,backtest
2012-06-22,1355680.3,1333497.4144013342,1223022.232622841,1438640.5800113669,11,backtest
2012-06-29,1297028.6,1331029.4480187353,1217792.4236353412,1436584.4295309603,11,backtest
2012-07-06,1461129.94,1371397.5341153713,1258860.9851501505,1482468.316732394,11,backtest
2012-07-13,1320239.51,1361396.151439267,1251540.9952688208,1475593.401903569,11,backtest
2012-07-20,1344483.81,1358033.0687353744,1255444.5279745075,1468671.338602174,11,backtest
2012-07-27,1272395.02,1389077.975946915,1278072.5871578746,1501604.5090943135,11,backtest
2012-08-03,1399341.07,1429695.9072021293,1324567.5271018273,1549690.6129602443,11,backtest
2012-08-10,1388973.65,1497313.9481603713,1382483.7962498139,1599262.8293939605,11,backtest
2012-08-17,1421307.2,1559893.450813489,1452318.7455618426,1667716.9799689131,11,backtest
2012-08-24,1409515.73,1525686.2475479315,1422572.221933235,1638683.5425221543,11,backtest
2012-08-31,1372872.35,1462533.4118599244,1344178.8555763941,1580399.1011006327,11,backtest
2012-09-07,1304584.4,1491534.460892533,1390319.6452202094,1615539.2303718315,11,backtest
2012-09-14,1267675.05,1333679.9792642195,1214318.148441101,1441232.168380159,11,backtest
2012-09-21,1326132.98,1358054.7193377987,1254875.3603325079,1470259.9909861907,11,backtest
2012-09-28,1227430.73,1440692.916668441,1330256.308314415,1548278.6845477135,11,backtest
2012-10-05,1422794.26,1512550.4088989538,1397701.5250638789,1622514.7181859394,11,backtest
2012-10-12,1311965.09,1468330.5215821909,1347488.7124415047,1579223.6494002854,11,backtest
2012-10-19,1232073.18,1466182.7258928306,1353173.5779410757,1580571.033213085,11,backtest
2012-10-26,1200729.45,1490288.4137390442,1377193.2406734347,1605143.1827788097,11,backtest
2012-11-04,,1655415.8160010977,1536586.2658106606,1755712.2578426995,11,future
2012-11-11,,1667738.1417766216,1549582.7944489873,1778540.524264902,11,future
2012-11-18,,1731412.7076417627,1618553.6887399135,1840937.7948130227,11,future
2012-11-25,,1769735.2707463698,1656277.449138457,1881873.3525808337,11,future
2012-12-02,,1888467.6084199967,1778224.0229947262,1997472.3276289927,11,future
2012-12-09,,2064833.1897273655,1953335.34697516,2170690.172690325,11,future
2012-12-16,,2185121.9975165464,2071359.592880479,2302031.5228792946,11,future
2012-12-23,,2136358.2899141395,2016293.2317013189,2252117.7984390985,11,future
2012-12-30,,1912628.8873420544,1805965.8868905276,2026226.929058926,11,future
2013-01-06,,1632508.3236833604,1524779.2150730456,1745841.0780115083,11,future
2013-01-13,,1449778.1286353916,1340007.8482188135,1562811.8813939455,11,future
2013-01-20,,1439850.084327092,1333453.7772940288,1551754.6809712031,11,future
