date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,1527688.58,1662532.9201625544,1554940.036198139,1756751.5031351915,31,backtest
2012-02-17,1570813.52,1522516.1598766998,1421835.5242296527,1625114.9963160353,31,backtest
2012-02-24,1392543.37,1527913.5973742362,1429572.594999749,1628981.6424192723,31,backtest
2012-03-02,1427881.22,1505418.872405172,1398063.2674165135,1607610.7459040503,31,backtest
2012-03-09,1439034.86,1446414.3355198065,1342168.7143347785,1544734.5858081656,31,backtest
2012-03-16,1481728.13,1442861.6154351197,1340739.6563368482,1546925.9208237433,31,backtest
2012-03-23,1365824.97,1421456.5382326306,1324104.3676346515,1527241.371893214,31,backtest
2012-03-30,1318854.22,1436462.7951542416,1329267.6105014873,1530699.8562184523,31,backtest
2012-04-06,1496169.81,1485889.3790459177,1377984.279375886,1586792.822633143,31,backtest
2012-04-13,1407842.91,1465412.510956304,1364291.400204226,1571258.650378259,31,backtest
2012-04-20,1407036.59,1426061.1130829046,1325796.2096355155,1527261.7079028767,31,backtest
2012-04-27,1311352.25,1387252.797350889,1284834.5287328665,1488060.7813791768,31,backtest
2012-05-04,1391257.28,1378024.4519822686,1280035.9208213787,1484029.0141559693,31,backtest
2012-05-11,1392938.06,1331495.21620247,1232957.0440502889,1433597.0591612016,31,backtest
2012-05-18,1441473.82,1310620.9836641382,1213356.9867316866,1414374.3567241246,31,backtest
2012-05-25,1397094.26,1340518.8670041745,1237208.6842959255,1437213.3397788575,31,backtest
2012-06-01,1404516.29,1347715.8698878572,1246652.995042273,1444254.5478422265,31,backtest
2012-06-08,1443285.79,1351027.6414129552,1248185.879851636,1459859.958289165,31,backtest
2012-06-15,1431003.43,1339608.8723810161,1234501.4626789489,1440079.7780365127,31,backtest
2012-06-22,1394065.76,1308138.537819548,1210484.271369762,1412792.4002303444,31,backtest
2012-06-29,1349202.25,1295673.5650596041,1192587.0527790084,1398435.6183121193,31,backtest
2012-07-06,1458059.42,1345342.194949236,1241691.9175314354,1449256.4298101172,31,backtest
2012-07-13,1374301.34,1326623.6034269643,1220109.8981893149,1431814.2848049968,31,backtest
2012-07-20,1392395.2,1329526.8973009808,1231094.1172247329,1435811.1990310396,31,backtest
2012-07-27,1303732.36,1355760.126302244,1255822.55662301,1458449.7681999428,31,backtest
2012-08-03,1390174.63,1376694.1331656706,1279363.185059693,1477414.7913537743,31,backtest
2012-08-10,1386472.59,1425629.501503144,1330961.1256976689,1528953.0521275315,31,backtest
2012-08-17,1410181.7,1474008.5325088333,1373277.3755531665,1571706.9621705916,31,backtest
2012-08-24,1379783.21,1465544.5569504756,1366690.9231326235,1561697.820721951,31,backtest
2012-08-31,1373651.49,1457945.609359977,1355046.2188800653,1564480.3141463841,31,backtest
2012-09-07,1358111.62,1603200.9097910672,1496341.184343895,1704704.6466028192,31,backtest
2012-09-14,1327705.44,1373071.3104739427,1276520.2555610386,1475789.4524434693,31,backtest
2012-09-21,1373064.87,1393135.1110623213,1289842.536536071,1493257.2569090112,31,backtest
2012-09-28,1279080.58,1478185.9603446103,1382867.4239589493,1578566.0120264078,31,backtest
2012-10-05,1363365.05,1566727.6614031424,1464475.655762574,1671549.3473476528,31,backtest
2012-10-12,1401113.42,1501331.1121745333,1394626.2625729274,1605084.4587989869,31,backtest
2012-10-19,1378730.45,1493359.7132686237,1392815.7118941976,1584673.243724568,31,backtest
2012-10-26,1340232.55,1482566.3527388596,1385204.077205858,1584114.65687158,31,backtest
2012-11-04,,1425723.0044795345,1330047.668105265,1522962.5332074594,31,future
2012-11-11,,1489694.8411329696,1383801.8295213387,1589625.072796692,31,future
2012-11-18,,1556075.345270658,1458716.699499212,1659214.6460974305,31,future
2012-11-25,,1585183.6091104255,1489742.4747688621,1681838.6755948148,31,future
2012-12-02,,1636331.499419054,1541629.5598578602,1741899.2112081535,31,future
2012-12-09,,1718976.013213422,1616431.5326799075,1826313.8908588877,31,future
2012-12-16,,1783000.1282868965,1680107.9021359081,1883197.3536726756,31,future
2012-12-23,,1759576.8172643348,1656716.4533084761,1865241.6403566455,31,future
2012-12-30,,1630839.6460767284,1538893.692538381,1727888.6766599787,31,future
2013-01-06,,1456435.7050190135,1356972.1606739722,1556682.1447964658,31,future
2013-01-13,,1329213.3770385608,1230449.065656145,1430447.9206177501,31,future
2013-01-20,,1303147.0012139354,1204541.440857977,1403131.0767518897,31,future
