date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,2077256.24,1971293.4917776377,1757586.1683219,2165182.864095907,14,backtest
2012-02-17,2020550.99,1823283.5014318377,1624175.4770379732,2025993.2454149276,14,backtest
2012-02-24,1875040.16,1844315.0373917494,1642253.9494643146,2052706.0642387986,14,backtest
2012-03-02,1926004.99,1887889.2384851594,1693912.9578279867,2107918.1189647447,14,backtest
2012-03-09,2020839.31,1911961.0145442581,1703762.2517949936,2113766.0349217975,14,backtest
2012-03-16,1941040.5,1884306.628261579,1675955.6945898288,2086413.1492077794,14,backtest
2012-03-23,1893447.71,1867968.9638106655,1661500.0954011173,2068239.441267657,14,backtest
2012-03-30,1905033.01,1876664.5742655443,1679022.4251771455,2071846.160057803,14,backtest
2012-04-06,2376022.26,1953060.244221022,1731441.1163147786,2157495.1243923367,14,backtest
2012-04-13,1912909.69,2005910.3847557462,1805735.2092887624,2222421.5264541977,14,backtest
2012-04-20,1875686.44,2001164.0103926195,1808645.281726784,2210419.1326276422,14,backtest
2012-04-27,1784029.95,1912949.5901112054,1736075.5700220382,2123928.952885189,14,backtest
2012-05-04,1949354.29,1883229.916942605,1677856.9459746114,2083749.451468565,14,backtest
2012-05-11,1987531.05,1916022.1390626207,1716242.151134122,2127592.3454703703,14,backtest
2012-05-18,1932233.17,1957751.5931796934,1744642.0174170262,2171872.6902804486,14,backtest
2012-05-25,2030869.61,1960742.8028072286,1749018.3941309142,2160513.8351968955,14,backtest
2012-06-01,2049485.49,1962151.0357212531,1758518.6649304472,2161005.8488583965,14,backtest
2012-06-08,2099615.88,1950496.5412353503,1745190.1173956688,2158498.0912433527,14,backtest
2012-06-15,1905733.68,2005996.8395668147,1805726.0604061575,2210283.9194508158,14,backtest
2012-06-22,1660228.88,2032382.1470362637,1845085.3371986211,2230556.901121214,14,backtest
2012-06-29,1591835.02,1995206.1011187648,1809121.4770269971,2194500.991308916,14,backtest
2012-07-06,1862128.95,1929906.8368532667,1718750.0120041128,2131836.775951304,14,backtest
2012-07-13,1544422.35,1855295.7530873858,1647782.288229118,2078771.1174080446,14,backtest
2012-07-20,1553250.16,1825819.4358737676,1633087.4887202983,2030900.610338911,14,backtest
2012-07-27,1479514.66,1821746.970521529,1620670.588323886,2024363.6247062888,14,backtest
2012-08-03,1656886.46,1813637.361145214,1619711.7034099079,2037154.0590375697,14,backtest
2012-08-10,1648570.03,1815642.4848072014,1605917.9384786452,2024030.2368684104,14,backtest
2012-08-17,1660433.3,1836559.6379597413,1648310.8834021676,2040020.286662738,14,backtest
2012-08-24,1621841.33,1876424.9004535093,1662741.844401004,2073325.6236339265,14,backtest
2012-08-31,1613342.19,1900524.3269918791,1699354.435746805,2103760.6510201762,14,backtest
2012-09-07,1904512.34,1965994.2863911167,1771101.232195434,2170899.786116922,14,backtest
2012-09-14,1554794.22,1762193.3458518914,1552168.4385342952,1961790.520352106,14,backtest
2012-09-21,1565352.46,1716520.8477608927,1509490.5783548763,1923540.2223944492,14,backtest
2012-09-28,1522512.2,1738200.6253246614,1538530.0693844736,1949090.6726912754,14,backtest
2012-10-05,1687592.16,1795053.7227332282,1593733.0764195102,2006439.3024964551,14,backtest
2012-10-12,1639585.61,1807996.652051288,1592216.2119863448,2023073.7355377013,14,backtest
2012-10-19,1590274.72,1811033.2500874568,1609943.8062310172,2031856.5513311666,14,backtest
2012-10-26,1704357.62,1828338.7316176062,1620546.8303042443,2034172.9103646404,14,backtest
2012-11-04,,2048717.9062936557,1855956.9878703156,2251995.537747821,14,future
2012-11-11,,2095930.3977910248,1889503.1638397095,2311362.9400983225,14,future
2012-11-18,,2164121.928972271,1966426.8412377194,2343215.2972405613,14,future
2012-11-25,,2234243.2722874996,2023055.8155587947,2436890.166278002,14,future
2012-12-02,,2395954.934978081,2186154.5913229543,2593192.347440324,14,future
2012-12-09,,2620965.831827896,2421705.67526934,2809422.1168386284,14,future
2012-12-16,,2753547.637535182,2536663.1939514712,2945757.798857845,14,future
2012-12-23,,2634977.9067756822,2442295.984723824,2836816.911148319,14,future
2012-12-30,,2271934.143553307,2073936.6345833472,2479798.5695831017,14,future
2013-01-06,,1862129.4558018527,1644213.05627986,2074358.6921838755,14,future
2013-01-13,,1631321.9667269133,1425107.138706784,1832283.55214696,14,future
2013-01-20,,1641712.5715886655,1443051.1806880834,1843554.0422799657,14,future
