date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,545840.05,571458.4148588211,500097.99803682015,641478.1036346292,29,backtest
2012-02-17,559606.91,467519.4886228795,397485.41781503434,538856.8120578359,29,backtest
2012-02-24,488782.63,475691.452487461,406987.1156117384,546979.8662536079,29,backtest
2012-03-02,500801.72,483029.57947300695,411054.86802446924,549682.0573857288,29,backtest
2012-03-09,504750.35,486461.7494200632,418852.9873488679,555588.4438137303,29,backtest
2012-03-16,489293.72,477313.4731080026,403996.3846312533,545189.4172726814,29,backtest
2012-03-23,517408.48,481885.4141179428,414446.5067350505,554028.2174084106,29,backtest
2012-03-30,504566.28,480376.5926936865,416544.1949966835,549880.3368879146,29,backtest
2012-04-06,633826.55,488796.8222154246,421110.8664546171,559618.4936205879,29,backtest
2012-04-13,520493.83,497888.99363106024,430171.86772218364,566196.2344859962,29,backtest
2012-04-20,525200.59,493973.6666785847,425696.5972344305,566237.6346111675,29,backtest
2012-04-27,497250.22,462092.61096632015,392622.42149305146,531326.8374588526,29,backtest
2012-05-04,504963.84,451771.47078192525,382276.3501757556,521595.95436455705,29,backtest
2012-05-11,529707.87,464701.39736970334,391333.56709146796,533550.661490888,29,backtest
2012-05-18,543706.04,481246.6429804253,411158.3928444001,552305.1303161184,29,backtest
2012-05-25,549665.67,487353.303633914,417478.37652166566,554597.8203736452,29,backtest
2012-06-01,576252.35,500175.440856134,423304.4823929647,563137.2248512618,29,backtest
2012-06-08,554093.15,493963.926953487,423464.7963952009,566990.8624667014,29,backtest
2012-06-15,552338.76,505425.8323230636,436029.3022658086,576936.3224619152,29,backtest
2012-06-22,581854.5,510397.22841775365,444111.795994925,579387.4067417358,29,backtest
2012-06-29,555954.13,502038.08352297073,435562.0973120817,570172.6087690796,29,backtest
2012-07-06,578832.41,483200.5277692849,414844.2193238194,551274.6179396332,29,backtest
2012-07-13,514709.76,466044.3721021225,398457.89058820513,534692.3461042689,29,backtest
2012-07-20,506705.36,450361.1403951928,383025.8805819253,517926.1107569247,29,backtest
2012-07-27,475158.24,431815.9358068156,367308.68777470395,502310.97125841887,29,backtest
2012-08-03,504754.74,424730.2253302482,347876.3208490946,491861.42283231486,29,backtest
2012-08-10,518628.42,452328.2769780877,382125.7238506816,523172.3461196033,29,backtest
2012-08-17,416881.66,486472.4585788675,416068.0766715498,557129.2863317879,29,backtest
2012-08-24,615026.15,500565.4759586042,428530.6203458276,571430.8593980448,29,backtest
2012-08-31,545844.91,484334.30866880954,413158.9706068507,553534.76989214,29,backtest
2012-09-07,540811.85,542927.0837981956,477126.2874853427,611895.7471859867,29,backtest
2012-09-14,475127.18,400484.2375043992,332983.052618494,468258.2294123413,29,backtest
2012-09-21,489079.23,403830.2545662796,334246.5871923603,479407.47710266634,29,backtest
2012-09-28,489674.23,433776.8829123658,359798.76211546554,500808.5067444544,29,backtest
2012-10-05,520632.8,474660.82070413517,404085.9989527559,542471.8126781466,29,backtest
2012-10-12,513737.0,465062.34664945654,399121.8628498237,532875.3622195704,29,backtest
2012-10-19,516909.24,458100.77742118214,389496.3085346437,523793.72595581296,29,backtest
2012-10-26,534970.68,470175.6339122549,402871.1655000334,541083.0120384332,29,backtest
2012-11-04,,506928.87831920624,438095.6259150065,572058.8021985794,29,future
2012-11-11,,496808.6291497276,424603.74275854003,566766.1528382824,29,future
2012-11-18,,566077.3700218603,490302.2267434463,634867.0874143264,29,future
2012-11-25,,591270.8296115422,521579.2140500759,660598.5546085562,29,future
2012-12-02,,648762.9971852954,578065.0473787114,715887.1571169286,29,future
2012-12-09,,726749.4213155006,651801.1214869814,791291.1333531252,29,future
2012-12-16,,768019.5574537076,699193.2479801964,841109.899343594,29,future
2012-12-23,,720350.2438630315,649447.0287922941,791759.2350258782,29,future
2012-12-30,,592471.3279866052,523086.5499066604,662398.453722266,29,future
2013-01-06,,453988.0686314212,388648.7159852879,525634.6688256755,29,future
2013-01-13,,376536.514485707,304254.92139422154,446513.32883208274,29,future
2013-01-20,,376081.26641077537,301885.23447287316,444368.5543190675,29,future
