date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,349239.88,384496.87342908076,358964.6327140399,411388.0871084266,5,backtest
2012-02-17,356427.98,328955.1614291555,302759.04676708905,354990.97183005477,5,backtest
2012-02-24,312220.47,333107.43709915184,306718.0116472601,358694.93257639144,5,backtest
2012-03-02,359206.21,328711.65015199594,303680.6005755704,354610.7263125496,5,backtest
2012-03-09,347295.6,319830.86242434656,292601.27693683095,345334.2842623924,5,backtest
2012-03-16,339392.54,328133.1218749361,302218.7531845622,356019.1806689224,5,backtest
2012-03-23,321299.99,328207.7538740478,300993.11030004884,354658.7770185942,5,backtest
2012-03-30,331318.73,332815.8680655995,307221.1745315659,359989.5192423173,5,backtest
2012-04-06,402985.7,341945.445954543,316807.79216062545,368884.6467306205,5,backtest
2012-04-13,351832.03,342707.7300049,315825.31277984986,369978.7936205126,5,backtest
2012-04-20,330063.06,335012.211749755,309647.75056042813,363201.75615033705,5,backtest
2012-04-27,324839.74,332636.48065595934,306274.2067318814,360357.80917106476,5,backtest
2012-05-04,360932.69,340806.7605313474,313961.7919302433,367044.5613508913,5,backtest
2012-05-11,333870.52,331374.4171485635,305899.52220071654,357221.76146831637,5,backtest
2012-05-18,336189.66,325099.78823010775,298977.5888120091,350818.98296034907,5,backtest
2012-05-25,341994.48,336554.9172385776,310231.34447743226,363119.32464811805,5,backtest
2012-06-01,359867.8,335410.5253657487,310363.38737211924,363657.9480265752,5,backtest
2012-06-08,341704.59,333517.5008374296,306033.5545786291,361637.3550674791,5,backtest
2012-06-15,327383.64,332452.02035417315,306673.27390485833,358788.2163202793,5,backtest
2012-06-22,325041.68,330011.97030184383,304978.4287488972,355394.3804266899,5,backtest
2012-06-29,329658.1,338905.1078386739,312744.82505321514,365608.2609577094,5,backtest
2012-07-06,341214.43,330628.9039911432,303591.31772022176,357224.4510875115,5,backtest
2012-07-13,316203.64,318037.10113519523,291502.3803552432,343563.833587871,5,backtest
2012-07-20,321205.12,309634.0029010935,282791.9579696635,335234.4190821339,5,backtest
2012-07-27,306827.36,312662.15233273176,287121.72427853633,340362.17158890516,5,backtest
2012-08-03,324195.17,318975.48053954873,292171.2750700715,344996.2147666876,5,backtest
2012-08-10,306759.7,325508.7736056036,299476.97561639274,352747.0503928918,5,backtest
2012-08-17,314014.18,332070.4052228698,304407.23721681174,357788.99634097476,5,backtest
2012-08-24,320831.36,319817.4562877915,293157.11572767625,343068.161306741,5,backtest
2012-08-31,344642.01,324490.31344687234,296480.3180919074,351511.31922338397,5,backtest
2012-09-07,350648.91,371267.66922336887,344752.8741643332,396012.5701161872,5,backtest
2012-09-14,299800.67,304465.33137136034,277961.0138780891,329408.40514207515,5,backtest
2012-09-21,307306.76,300595.321821406,274227.9557776224,324956.94988116785,5,backtest
2012-09-28,310141.68,324237.2331307109,297093.8672909244,349124.9636935757,5,backtest
2012-10-05,343048.29,328483.5660475651,302476.23664507124,354766.9212383387,5,backtest
2012-10-12,325345.41,325480.2225367758,299768.342712948,351887.4091796047,5,backtest
2012-10-19,313358.15,332185.5403081666,306298.79946233076,357600.41700691375,5,backtest
2012-10-26,319550.77,342391.0505915781,315031.67318128457,368118.15204271884,5,backtest
2012-11-04,,381682.10345950024,354627.21452410845,407196.21091964556,5,future
2012-11-11,,382783.95530151145,355103.0849894616,407452.29666410614,5,future
2012-11-18,,431746.2194225793,406014.2468271169,457582.78648218204,5,future
2012-11-25,,451376.0699449823,423853.3255922403,476820.6707341662,5,future
2012-12-02,,465954.09206725203,438859.8374478806,493025.8331058979,5,future
2012-12-09,,475819.2365662692,449181.7135561218,504276.08360620163,5,future
2012-12-16,,476291.24746468413,450410.2228009598,500726.59171380766,5,future
2012-12-23,,460244.7125964261,432487.7772651521,487095.04302939255,5,future
2012-12-30,,427430.02288184135,401317.6644612424,453629.0014497528,5,future
2013-01-06,,390131.20916251955,365365.7464972332,417257.9754844323,5,future
2013-01-13,,366836.19630193786,339096.330344715,393149.5646426853,5,future
2013-01-20,,368044.4854419685,340494.284756939,393877.8451929911,5,future
