date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,2374660.64,2429828.636325599,2240667.354950937,2612895.018778743,4,backtest
2012-02-17,2427640.17,2260875.250535537,2069224.7772806475,2442390.0599446623,4,backtest
2012-02-24,2226662.17,2240720.4555960465,2071642.4950059932,2446789.7436277713,4,backtest
2012-03-02,2206319.9,2244022.9014136875,2060930.8285588522,2435622.818095618,4,backtest
2012-03-09,2202450.81,2225918.295029568,2027603.1956929355,2413836.745674745,4,backtest
2012-03-16,2214967.44,2207028.539790765,2003509.4445128806,2400358.9501749547,4,backtest
2012-03-23,2091592.54,2148978.2344718054,1964182.9270896178,2337438.8907537586,4,backtest
2012-03-30,2089381.77,2185853.772694877,1989407.924752608,2388447.985796907,4,backtest
2012-04-06,2470206.13,2171956.9422060763,1979000.7491375098,2354540.5407758765,4,backtest
2012-04-13,2105301.39,2192722.3478465467,2017066.3955468892,2374752.6272520586,4,backtest
2012-04-20,2144336.89,2192243.2305662893,1986615.6407444074,2375623.0012448933,4,backtest
2012-04-27,2064065.66,2221748.37690299,2040969.9850589607,2403645.980221202,4,backtest
2012-05-04,2196968.33,2238931.73834728,2052017.5868592937,2436320.6415644544,4,backtest
2012-05-11,2127661.17,2187578.0338307717,2010499.2148639085,2376510.631583697,4,backtest
2012-05-18,2207214.81,2190084.1476620077,1988533.004352552,2384976.0640477357,4,backtest
2012-05-25,2154137.67,2211375.856106507,2025784.4490429906,2419052.4721014136,4,backtest
2012-06-01,2179360.94,2181256.820721551,1993348.8097225642,2378111.2755660517,4,backtest
2012-06-08,2245257.18,2170828.8127137646,1976911.4656746106,2365020.456003953,4,backtest
2012-06-15,2234190.93,2191171.2149771694,2005621.3908804501,2367558.5756535856,4,backtest
2012-06-22,2197299.65,2197319.1796227093,2011833.7953751788,2391657.753092534,4,backtest
2012-06-29,2128362.92,2189007.6259161127,2003410.1570540897,2383356.524710929,4,backtest
2012-07-06,2224499.28,2137368.4496122254,1940385.4485561866,2331861.491869772,4,backtest
2012-07-13,2100252.61,2092857.1842328482,1903757.5896764665,2289035.570249845,4,backtest
2012-07-20,2175563.69,2113060.2439431082,1920745.75514238,2302254.0201373147,4,backtest
2012-07-27,2048613.65,2154203.033084274,1950838.3705448739,2345705.349945789,4,backtest
2012-08-03,2174514.13,2207035.6673464905,2028054.9096838832,2405270.173243736,4,backtest
2012-08-10,2193367.69,2229882.370845341,2027380.037575316,2426770.4192475,4,backtest
2012-08-17,2283540.3,2233703.830627424,2038307.9655602677,2410605.9402662325,4,backtest
2012-08-24,2125241.68,2196288.836340023,2007838.1483906466,2387359.8761032387,4,backtest
2012-08-31,2081181.35,2161882.6947940425,1975502.1087852272,2350724.3521067835,4,backtest
2012-09-07,2125104.72,2285653.9294612934,2084194.9837511664,2478920.972893279,4,backtest
2012-09-14,2117854.6,2050683.7674604123,1864970.0502516043,2239210.2855476644,4,backtest
2012-09-21,2119438.53,2085695.4064421488,1893770.8974306977,2263208.6011628467,4,backtest
2012-09-28,2027620.23,2164944.8821814503,2001321.5315885341,2356416.1622984335,4,backtest
2012-10-05,2209835.43,2171352.2058069077,1975262.2072113398,2367302.940196203,4,backtest
2012-10-12,2133026.07,2143481.0690687685,1949675.4221681177,2335347.5308661526,4,backtest
2012-10-19,2097266.85,2176911.6248544944,1979917.1923643947,2372197.6127868076,4,backtest
2012-10-26,2149594.46,2231869.985705746,2039948.7441280715,2416240.5166264554,4,backtest
2012-11-04,,2438894.906732241,2253828.5665104203,2622470.1719064545,4,future
2012-11-11,,2418122.2815119075,2238885.983510338,2610834.076819198,4,future
2012-11-18,,2581930.0573419356,2384923.4129130356,2775803.58168532,4,future
2012-11-25,,2614033.5169717586,2429922.0590044544,2835908.539624428,4,future
2012-12-02,,2726228.7238782127,2526121.6694309707,2925360.6880721767,4,future
2012-12-09,,2923007.675088275,2736010.959959537,3113020.7195981834,4,future
2012-12-16,,3075295.3204391706,2892799.6885390617,3250839.0874982234,4,future
2012-12-23,,3021229.9261652604,2830189.9275122737,3216870.4673021776,4,future
2012-12-30,,2729196.377318999,2545989.1679194723,2916955.0305890776,4,future
2013-01-06,,2353815.5197509625,2156108.8145698262,2539492.2219558344,4,future
2013-01-13,,2116848.357041508,1930875.7295602788,2315298.6874653553,4,future
2013-01-20,,2124824.712343665,1941232.0415006427,2308882.368839671,4,future
