date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,1081005.64,1067888.4673125707,988476.2436304236,1141220.9078989774,26,backtest
2012-02-17,965788.76,974990.1092842433,894411.5551228636,1049800.293044656,26,backtest
2012-02-24,917924.47,964578.9631104541,893065.8390774343,1042405.0893130254,26,backtest
2012-03-02,955641.74,954272.200549654,872874.5964709228,1028330.964830253,26,backtest
2012-03-09,1028569.01,951326.8128105749,873249.9962485639,1027947.6474462462,26,backtest
2012-03-16,919503.4,942373.7272876943,859834.0375197331,1021433.5461374737,26,backtest
2012-03-23,874790.68,941949.2220220435,862185.9116980263,1023003.0043694978,26,backtest
2012-03-30,922018.43,936776.7897374955,861142.8315268406,1015449.1795372281,26,backtest
2012-04-06,1116829.23,950074.5085741415,869708.0854634519,1030017.4827036812,26,backtest
2012-04-13,889670.29,955773.208648601,879137.6743432267,1040292.5797755502,26,backtest
2012-04-20,923600.02,951273.7769401607,876810.581766876,1029495.6273016529,26,backtest
2012-04-27,911969.0,935622.5889172234,857240.0314457292,1011203.278995595,26,backtest
2012-05-04,946573.29,946263.2369254958,867516.1345521593,1021827.681253683,26,backtest
2012-05-11,1062548.73,987206.6277249414,912916.6801737682,1062951.5029542379,26,backtest
2012-05-18,978082.84,1026256.9420812486,945254.6704019384,1104160.8426488703,26,backtest
2012-05-25,1067310.74,1041776.4198415633,964920.6734242729,1120250.869690468,26,backtest
2012-06-01,1015853.03,1032827.2034447349,960857.4777157954,1111671.4423523757,26,backtest
2012-06-08,1106176.83,1018651.6858098602,939857.9823240704,1100278.3114725535,26,backtest
2012-06-15,1029248.22,1030427.4765064763,952675.1591687285,1112817.8365298235,26,backtest
2012-06-22,1056282.91,1049963.387673601,978384.1264119409,1125738.6259489798,26,backtest
2012-06-29,1051190.44,1057473.1996463896,986719.114238577,1133476.8087498972,26,backtest
2012-07-06,1180470.8,1053335.20542699,978530.1050051772,1133114.1256457416,26,backtest
2012-07-13,1063149.78,1041852.3327790742,961111.5945060513,1118753.0487082992,26,backtest
2012-07-20,1049625.9,1034020.3618995802,960949.994180481,1113752.7868855179,26,backtest
2012-07-27,1031745.14,1029373.9215383936,958032.5458124966,1113763.4671152157,26,backtest
2012-08-03,1090915.09,1030424.3612465042,950728.8934591548,1113012.2464636255,26,backtest
2012-08-10,1121476.51,1035638.2558825221,953390.4223275152,1112209.5187859358,26,backtest
2012-08-17,1068292.56,1042603.4136701972,961153.6119886346,1121315.9954299978,26,backtest
2012-08-24,1022704.2,1039675.9265487313,964906.2299880002,1123033.9791070796,26,backtest
2012-08-31,1053495.51,1015590.0142784254,939468.5568800963,1094681.1774818979,26,backtest
2012-09-07,1081874.03,1058501.1790548502,980220.5690601734,1135783.912212603,26,backtest
2012-09-14,986131.94,927590.5548088445,843089.4577331742,1011336.2772015475,26,backtest
2012-09-21,961084.08,923422.6020383472,850187.273486117,1003596.5957065598,26,backtest
2012-09-28,964726.37,958715.1625867685,881311.6892181176,1032430.6333423215,26,backtest
2012-10-05,1095504.26,996665.7450989663,921913.3259901009,1077169.135674419,26,backtest
2012-10-12,1044639.69,999179.6326941593,921788.0431435836,1082153.290820983,26,backtest
2012-10-19,975578.02,968496.6084559774,888617.9024433738,1045368.8893528738,26,backtest
2012-10-26,958619.8,941488.403388251,861887.1909881048,1016159.1244904713,26,backtest
2012-11-04,,930728.1482862545,853925.9908570804,1002597.2316068227,26,future
2012-11-11,,1038635.2124132437,961012.5591186843,1113943.7125916039,26,future
2012-11-18,,995844.4410886009,918968.850928361,1071864.4517104055,26,future
2012-11-25,,1024413.8992727811,945691.6264435065,1104251.742708604,26,future
2012-12-02,,1077157.4193731486,1002919.4600509253,1153399.2818485303,26,future
2012-12-09,,1158656.7386766612,1080164.0643853117,1238489.9605743757,26,future
2012-12-16,,1222811.4911532938,1143832.5851348825,1302187.268626359,26,future
2012-12-23,,1203496.944050271,1121822.4160391933,1287482.6969872334,26,future
2012-12-30,,1081470.600660198,1002978.6728084924,1155741.1534044002,26,future
2013-01-06,,915725.429799442,834849.9682660156,1002383.136476947,26,future
2013-01-13,,800143.2141126244,721294.1644477751,879673.7591543929,26,future
2013-01-20,,785712.6032558251,704560.0370366209,859115.0459640634,26,future
