date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,325377.97,320879.49259564315,306941.6506605844,335652.15610399016,44,backtest
2012-02-17,320691.21,319961.18892929656,306025.5299118213,332250.5292929236,44,backtest
2012-02-24,315641.8,317994.02006964496,304188.6391556642,330758.35360200464,44,backtest
2012-03-02,316687.22,318693.8605917781,304112.74122986256,333233.85096655326,44,backtest
2012-03-09,303438.24,316440.173622832,302293.71743244166,329900.53156818316,44,backtest
2012-03-16,331965.95,309530.47502963827,296294.72676448466,324529.78772969864,44,backtest
2012-03-23,296947.06,309422.57784423535,295203.2229564548,323718.30950730894,44,backtest
2012-03-30,310027.29,304249.92898053996,289434.25073513953,318229.44168854394,44,backtest
2012-04-06,320021.1,308666.7782087112,294613.88415370125,323331.3011482901,44,backtest
2012-04-13,311390.22,306122.847834358,292206.3985231835,319725.678571687,44,backtest
2012-04-20,323233.8,308321.24800327467,293735.9556211952,322188.94507990073,44,backtest
2012-04-27,330338.36,305976.39457353024,291046.88032464846,320431.9678996699,44,backtest
2012-05-04,326053.28,316256.91561242,302305.6219619201,331406.9613890735,44,backtest
2012-05-11,341381.08,320287.0657942207,307461.07956223463,335387.88715088455,44,backtest
2012-05-18,334042.43,319488.818769982,305165.35687853204,333462.45045364375,44,backtest
2012-05-25,343268.29,323144.59341699776,308756.4408109041,338538.3770367346,44,backtest
2012-06-01,323410.94,326715.76166258036,312263.67363712814,340132.92367072974,44,backtest
2012-06-08,340238.38,326803.3779487343,313089.9839486561,341926.32691661303,44,backtest
2012-06-15,338400.82,329981.9969240095,315904.30196336925,344386.00025942933,44,backtest
2012-06-22,336241.0,326134.03232375614,311874.4768709935,339490.8647769209,44,backtest
2012-06-29,338386.08,319670.40101505496,304884.49904259905,334248.78426040313,44,backtest
2012-07-06,358461.58,325802.1305807831,311849.393973997,340094.1738471305,44,backtest
2012-07-13,336479.49,322111.4387944538,307632.74572564935,336551.3546688287,44,backtest
2012-07-20,337819.16,324147.96744691604,309511.6894310402,339801.8679744411,44,backtest
2012-07-27,319855.26,319910.1032002885,304667.4714333577,334523.78421980335,44,backtest
2012-08-03,342385.38,318420.4355539704,304840.0656864196,333993.29537682707,44,backtest
2012-08-10,333594.81,320976.27399696136,307160.0150845763,335335.6091219131,44,backtest
2012-08-17,327389.51,326917.1474984398,312998.053823009,340077.407705593,44,backtest
2012-08-24,337985.74,331687.8722509348,318093.616654048,346454.77028712636,44,backtest
2012-08-31,339490.69,329897.3032255585,314612.58126962313,344256.3157933342,44,backtest
2012-09-07,338737.33,325440.00225517445,310143.06385636854,338795.3280897048,44,backtest
2012-09-14,347726.67,324099.3415967852,309763.7755914588,337672.59510602045,44,backtest
2012-09-21,336017.6,321987.6146772319,307764.46546972217,335950.82202275685,44,backtest
2012-09-28,355307.94,322278.4926409703,308668.5291438947,336650.45924671454,44,backtest
2012-10-05,337390.44,324699.2626504948,311444.09625111445,338026.87367043213,44,backtest
2012-10-12,337796.13,317532.33337754663,303481.21425184276,331882.31562850805,44,backtest
2012-10-19,323766.77,309856.9230033031,296252.8567776011,324547.7196599723,44,backtest
2012-10-26,361067.07,311369.1939226779,297279.4398951353,325136.3588298021,44,backtest
2012-11-04,,298992.6514926953,284470.1820043864,313078.2124178014,44,future
2012-11-11,,294858.9387098259,280464.2317566062,310123.6674890347,44,future
2012-11-18,,299571.17128891946,285175.75127998093,313689.603515189,44,future
2012-11-25,,289472.9345309978,275923.45885018073,303955.17585589807,44,future
2012-12-02,,283464.2135845777,269411.5109967283,297911.09396276175,44,future
2012-12-09,,287138.30005220347,273108.60760406835,301404.6216533688,44,future
2012-12-16,,295828.31783719757,281520.50950213155,309350.3489692995,44,future
2012-12-23,,299506.7952078408,286572.35656949354,312844.5499457801,44,future
2012-12-30,,293229.66841713985,279257.4025515157,307497.1953727711,44,future
2013-01-06,,281999.1944256435,267881.48059885576,295698.729895216,44,future
2013-01-13,,275362.2277320174,261635.7939760526,290235.95324835635,44,future
2013-01-20,,278034.76720463956,263735.96608318004,292020.03666596947,44,future
