date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,1161615.51,1191773.3362460642,1073899.5925420832,1313506.1107303363,18,backtest
2012-02-17,1115985.81,1029878.2336076964,922943.1637099423,1144508.6820780146,18,backtest
2012-02-24,1037861.11,1025472.9465925604,904144.5194045117,1147163.4416266158,18,backtest
2012-03-02,1047178.91,1031879.5247404581,912834.5053645007,1143861.9075938854,18,backtest
2012-03-09,1084894.47,1034355.1439651758,909989.9445256662,1157028.145060591,18,backtest
2012-03-16,1022018.43,1013465.5633407214,894215.7197957755,1131586.529081546,18,backtest
2012-03-23,1031139.3,995459.4645417063,887207.3355918516,1121413.8126255919,18,backtest
2012-03-30,1009121.2,982756.3230048266,873892.0577364775,1102002.1560324933,18,backtest
2012-04-06,1200815.3,942394.7974857985,825426.549940178,1062071.9160023287,18,backtest
2012-04-13,998443.5,975672.3528985096,862380.8496925754,1104644.6267043503,18,backtest
2012-04-20,1025813.8,982236.0542768218,869569.6980732437,1093075.7591914136,18,backtest
2012-04-27,961186.23,934072.2763988111,829981.6638912997,1055261.4921234227,18,backtest
2012-05-04,1050027.89,908372.0257209737,789294.4033335403,1016901.2098801452,18,backtest
2012-05-11,1060433.1,930799.5341070299,808800.9693112383,1049637.3504529847,18,backtest
2012-05-18,1047444.59,978756.082513233,860051.4973033125,1102941.055789313,18,backtest
2012-05-25,1088446.58,1019245.7267214287,899915.5132053316,1141558.1888685066,18,backtest
2012-06-01,1118313.7,1038323.3181130157,925583.6639584048,1158863.3796617256,18,backtest
2012-06-08,1110479.94,1022214.5506659377,904945.9591944098,1136442.1719068422,18,backtest
2012-06-15,1057425.83,1031415.992535382,914359.471533837,1147501.1879297986,18,backtest
2012-06-22,1080357.89,1042637.9389500313,921951.4496518372,1162535.54787188,18,backtest
2012-06-29,1097006.3,1040814.4490299288,927262.3743208294,1154830.0347595832,18,backtest
2012-07-06,1158247.31,951158.6157479265,825807.8258880937,1059086.6269897425,18,backtest
2012-07-13,1024784.92,908124.5811124367,792889.4578730921,1028682.3990473305,18,backtest
2012-07-20,1033543.56,872890.455112929,752831.805659041,991366.9372024788,18,backtest
2012-07-27,924506.26,852772.9856031094,734257.0824526912,965438.2410751329,18,backtest
2012-08-03,1052066.58,870880.5285682172,752943.5682559953,986505.7615635525,18,backtest
2012-08-10,967304.07,912009.5213156375,795702.6345034421,1025303.2292317065,18,backtest
2012-08-17,1048134.24,930103.7743577923,822450.6219518605,1047995.7679116214,18,backtest
2012-08-24,1145840.91,898653.0924112251,789032.729055043,1016480.1667020661,18,backtest
2012-08-31,1117097.23,827513.4677634747,713348.5948976714,941425.0021464904,18,backtest
2012-09-07,1083521.24,887180.0599300666,765607.4998764175,1010688.2258869478,18,backtest
2012-09-14,960476.1,691450.008753015,579641.62699796,801713.7501863071,18,backtest
2012-09-21,971386.65,702343.1954389957,584069.9107031038,833504.6162995476,18,backtest
2012-09-28,1002856.2,749945.1405441974,634192.9544948753,862195.3662404813,18,backtest
2012-10-05,1092204.79,879449.345619127,765594.5895445205,1000174.4473141066,18,backtest
2012-10-12,1074079.0,869811.5232524954,758618.9627802598,992750.2132896923,18,backtest
2012-10-19,1048706.75,872373.0644338352,756907.2848767294,993424.4118924513,18,backtest
2012-10-26,1127516.25,907331.475497094,792029.8343271499,1020155.1164652151,18,backtest
2012-11-04,,1025234.3424790655,904144.6906704676,1143068.6152917892,18,future
2012-11-11,,1016381.3629726354,899667.5634496526,1133455.5480672808,18,future
2012-11-18,,1089199.7562827498,969936.9230955062,1214728.7132108302,18,future
2012-11-25,,1143320.0365287312,1037710.1751507643,1261526.8746600929,18,future
2012-12-02,,1266402.2701638662,1153588.9308666065,1378533.240667797,18,future
2012-12-09,,1419683.0027913027,1294389.9924029198,1535040.7857476703,18,future
2012-12-16,,1488533.356104822,1368369.2148013078,1603226.2440029387,18,future
2012-12-23,,1377039.0409269556,1259839.6109078394,1495886.8513531634,18,future
2012-12-30,,1108504.4199382819,988508.4032392529,1233571.4223368354,18,future
2013-01-06,,824753.9097954419,708353.708453191,936290.53340442,18,future
2013-01-13,,674745.1273776863,564568.686648996,791928.3011169771,18,future
2013-01-20,,697181.4582101613,572924.4886023257,807992.7917746182,18,future
