date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,1021400.42,1050503.560354385,972466.5388326189,1126300.1016000498,8,backtest
2012-02-17,1096232.89,1002820.3785436904,926715.1494024383,1072481.3559695496,8,backtest
2012-02-24,928537.54,980453.2047694966,909938.0286183308,1057708.6706384425,8,backtest
2012-03-02,952264.91,938799.9157897849,863598.1342664626,1015431.0748855042,8,backtest
2012-03-09,960115.56,890122.816188785,814614.22263874,966015.1851970708,8,backtest
2012-03-16,921178.39,894946.0655869113,825247.1753726054,966378.2681593904,8,backtest
2012-03-23,874223.25,880249.9737139072,804286.3288119157,950557.3218805327,8,backtest
2012-03-30,905935.29,935814.8056439079,859957.3678433,1013676.8807248862,8,backtest
2012-04-06,1046816.59,959600.321477782,881588.1548506,1028114.3883382013,8,backtest
2012-04-13,909989.45,968882.1787113898,894233.218974471,1047625.8230655931,8,backtest
2012-04-20,872288.46,949407.30673807,873884.8554828559,1026035.4376763158,8,backtest
2012-04-27,879448.25,944573.5206897926,869560.1472394154,1015095.3484243994,8,backtest
2012-05-04,937232.09,930084.454912025,851894.2061923578,1005226.9803302836,8,backtest
2012-05-11,920128.89,882396.1486520879,809639.5251268366,958957.5670423751,8,backtest
2012-05-18,913922.01,872581.1289275885,795805.386663818,950107.4104793696,8,backtest
2012-05-25,895157.44,909215.8010755456,827577.2080190997,982315.9790821767,8,backtest
2012-06-01,921161.2,912692.7064047834,839468.019094919,984575.6850416597,8,backtest
2012-06-08,928820.0,892234.3913322235,818163.4098122043,960317.1690071995,8,backtest
2012-06-15,916918.7,889696.2354031863,820263.9299364722,963153.2840320962,8,backtest
2012-06-22,899449.65,881619.669830786,807249.844421536,953065.432213584,8,backtest
2012-06-29,878298.22,885233.821456471,813465.1604745794,958869.5247357885,8,backtest
2012-07-06,936205.5,914546.0611998716,840686.0908478106,985987.33621932,8,backtest
2012-07-13,890488.01,899606.4877470051,825075.0689154869,974989.5403391593,8,backtest
2012-07-20,888834.07,900445.7412489036,822601.2866448725,973543.7024309797,8,backtest
2012-07-27,838227.52,909021.7058002213,835477.142415254,981439.9694606337,8,backtest
2012-08-03,897076.73,926962.7594530778,848954.1438618194,1000102.6754481551,8,backtest
2012-08-10,930745.69,955184.529339185,873664.5089538915,1029514.7494025226,8,backtest
2012-08-17,896613.19,988824.2897337036,915445.5207881373,1063550.5750862746,8,backtest
2012-08-24,936373.65,989519.9415849264,914268.3939700915,1063224.0643292407,8,backtest
2012-08-31,976137.73,986491.570487397,913613.9083358983,1062898.1270535467,8,backtest
2012-09-07,932160.37,1035573.6917201945,965271.1737810186,1107239.3125790746,8,backtest
2012-09-14,883569.38,907069.4139029373,829613.5473178214,976072.3297522934,8,backtest
2012-09-21,857796.45,912138.2686872637,835016.0995462413,989453.5985581698,8,backtest
2012-09-28,884724.41,954154.8324571342,880979.1766492204,1025050.8884076944,8,backtest
2012-10-05,976436.02,1003157.5421017243,928271.6755251901,1071226.834564802,8,backtest
2012-10-12,927511.99,989301.7974691724,912279.8015490201,1062381.4063870886,8,backtest
2012-10-19,900309.75,1012398.603970665,936462.7509135675,1090344.8797866013,8,backtest
2012-10-26,891671.44,1021743.7506469933,943193.1007502148,1093517.8413670468,8,backtest
2012-11-04,,1142042.3991441517,1064330.7069127688,1216921.1423443623,8,future
2012-11-11,,1160099.6625382886,1085895.9835332162,1238107.044877817,8,future
2012-11-18,,1241519.5667989952,1170052.358652814,1325595.8800752948,8,future
2012-11-25,,1279015.6014630788,1198970.4765778617,1355139.3399152064,8,future
2012-12-02,,1336617.2938613642,1259063.4975570189,1410028.8674927866,8,future
2012-12-09,,1416273.5088079234,1345284.174769327,1490114.91244945,8,future
2012-12-16,,1473189.655925508,1398975.4138236877,1548550.520573522,8,future
2012-12-23,,1445835.1424733321,1371010.4783991524,1522295.2270714394,8,future
2012-12-30,,1316547.5490126223,1242055.392581546,1387613.7007675953,8,future
2013-01-06,,1141848.0157315012,1063384.1943176033,1216189.3596958194,8,future
2013-01-13,,1016898.9407429729,941733.8826702383,1091084.464943139,8,future
2013-01-20,,1003077.2843086075,927864.1224387982,1078430.3288970003,8,future
