date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,2218595.8,2159693.587603037,1955190.3002126953,2344639.6084192838,10,backtest
2012-02-17,2168709.76,1918290.9955324316,1711454.402512795,2114767.9913549135,10,backtest
2012-02-24,2039415.74,1891700.0509271328,1701173.4617034257,2093624.6661145391,10,backtest
2012-03-02,1990371.02,1858939.742275603,1661497.179381871,2052086.9413979575,10,backtest
2012-03-09,1917483.1,1841564.5312388218,1646731.8935192556,2030908.362315187,10,backtest
2012-03-16,1930814.66,1841139.9029245372,1656944.5782973825,2045897.9049844851,10,backtest
2012-03-23,1837457.69,1790687.9670214078,1600594.9742463108,1971866.8950504207,10,backtest
2012-03-30,1815760.42,1802751.9094868917,1598980.3145630765,2004976.906435594,10,backtest
2012-04-06,2163384.17,1819877.7813386612,1619719.4878109887,2017461.5535858872,10,backtest
2012-04-13,1974687.51,1828697.2672758151,1625194.2206427003,2027581.1736589915,10,backtest
2012-04-20,1777166.53,1771506.1301419262,1583275.4140112957,1954685.3045352588,10,backtest
2012-04-27,1712987.56,1732202.469444305,1538232.521172509,1925492.726219553,10,backtest
2012-05-04,1821364.42,1676572.6104588546,1476714.0303529468,1862882.0835231368,10,backtest
2012-05-11,1792345.3,1680099.581671514,1490050.2800945656,1901054.5009332532,10,backtest
2012-05-18,1795152.73,1726847.7688652386,1534188.133832997,1916428.850071346,10,backtest
2012-05-25,1830939.1,1720301.1224158616,1516372.7665084025,1913563.5928819769,10,backtest
2012-06-01,1767471.48,1715732.7451090924,1523438.076523978,1896155.403885087,10,backtest
2012-06-08,1840491.41,1697877.9867950892,1508613.4608470039,1880317.4720625232,10,backtest
2012-06-15,1811562.88,1691785.8165676927,1484827.878333054,1883027.3372133207,10,backtest
2012-06-22,1755334.18,1664211.3068589047,1469096.2426585115,1856977.7274018503,10,backtest
2012-06-29,1707481.9,1626827.9651761132,1424434.1989182797,1814641.364514128,10,backtest
2012-07-06,1805999.79,1583327.5599425794,1386100.7098820647,1771322.3252316753,10,backtest
2012-07-13,1765571.91,1593888.1217680636,1406742.0421087937,1786205.4103840466,10,backtest
2012-07-20,1869967.03,1603391.7493526232,1392393.5765989234,1797900.0286071452,10,backtest
2012-07-27,1817603.66,1677165.696250538,1482449.9116909732,1860639.9810289438,10,backtest
2012-08-03,1939440.09,1717547.3864398028,1519376.1234647415,1912296.248733165,10,backtest
2012-08-10,1880436.94,1783250.03522807,1591753.7091008893,1957903.9271013488,10,backtest
2012-08-17,1827797.4,1786131.156394036,1599779.858764481,1971718.832134161,10,backtest
2012-08-24,1764984.15,1710071.2558181738,1523739.3548735154,1903663.9097164727,10,backtest
2012-08-31,1650285.54,1589516.7321168066,1389096.1805099696,1779709.2516588657,10,backtest
2012-09-07,1708283.28,1712040.6711331746,1518838.4747115874,1902662.1674077203,10,backtest
2012-09-14,1640168.99,1426262.1533301151,1242321.6445605117,1624136.0538193148,10,backtest
2012-09-21,1671857.57,1494975.6102736115,1303556.9313833353,1686220.7829282454,10,backtest
2012-09-28,1694862.41,1570055.2813745842,1374815.8504973573,1759700.1914444314,10,backtest
2012-10-05,1758971.38,1648653.381779106,1452678.1380297614,1839426.8566441804,10,backtest
2012-10-12,1713889.11,1654370.4914608074,1465462.4543245088,1847612.0952349536,10,backtest
2012-10-19,1734834.82,1605738.11885818,1409369.80376034,1802649.465987735,10,backtest
2012-10-26,1744349.05,1606977.8277605646,1426318.6956123642,1811101.7372912094,10,backtest
2012-11-04,,1817557.5228437767,1623427.6659012723,1999960.3119146158,10,future
2012-11-11,,2104870.115187137,1917380.4845994408,2288984.4963322957,10,future
2012-11-18,,2083730.8638331273,1875932.9297990508,2265008.3254749286,10,future
2012-11-25,,2205263.752248059,2010453.4236274026,2411300.539802995,10,future
2012-12-02,,2385608.6054959344,2188982.33603847,2591345.7852313006,10,future
2012-12-09,,2602097.2600859357,2408739.0747812674,2797896.342291733,10,future
2012-12-16,,2719646.304342012,2520450.8756427793,2907603.6506827134,10,future
2012-12-23,,2596254.559718722,2410233.3359727575,2801331.1972698956,10,future
2012-12-30,,2233281.047460328,2034418.832781058,2427600.116529383,10,future
2013-01-06,,1809895.688152902,1618958.3473438034,1991714.0042453432,10,future
2013-01-13,,1550851.9095688316,1362239.3440365137,1741617.9418113274,10,future
2013-01-20,,1549138.643643757,1349410.7789307754,1741459.832695816,10,future
