date,actual_revenue,forecast_revenue,lower_ci,upper_ci,store,type
2012-02-10,880165.7,917944.4405040051,832044.7521622385,999042.9475583901,17,backtest
2012-02-17,927084.65,862794.9852026807,777779.0846420075,945685.8018423589,17,backtest
2012-02-24,843864.43,838660.0453538238,758882.3451008934,921008.8915968892,17,backtest
2012-03-02,856178.47,837711.082603882,755719.3726630096,918034.8373696598,17,backtest
2012-03-09,860224.98,852761.4873950919,769528.9815079826,934027.7513568816,17,backtest
2012-03-16,853136.46,862228.5011576875,785077.112915438,942863.9483222936,17,backtest
2012-03-23,851762.28,869095.0484678289,786460.2343559486,956779.5557556306,17,backtest
2012-03-30,872469.03,867925.6425068406,784279.5452531228,950236.5588515154,17,backtest
2012-04-06,986922.62,933147.9103076773,851373.0293244409,1014155.0910133029,17,backtest
2012-04-13,877055.32,981353.6439086417,893701.1049367086,1064437.8206690352,17,backtest
2012-04-20,1119979.98,1013218.2274821051,928186.0870311623,1097668.3762264433,17,backtest
2012-04-27,925916.65,995409.9599785393,909880.788887214,1082047.6076988527,17,backtest
2012-05-04,930121.14,967809.147399026,882096.9706999273,1045468.292824329,17,backtest
2012-05-11,944100.3,943377.809727809,864953.5010464198,1027949.9231840961,17,backtest
2012-05-18,968816.33,946311.0371065768,856349.064925999,1026755.269105062,17,backtest
2012-05-25,984881.59,971780.7287488339,891022.9651503313,1059947.1703549505,17,backtest
2012-06-01,938914.28,986859.1317002521,899567.6241805435,1066569.858192413,17,backtest
2012-06-08,987990.24,989596.5430448209,900592.0298381196,1078630.3612141507,17,backtest
2012-06-15,964169.67,1006744.4209057334,924774.7359373778,1087535.8877629782,17,backtest
2012-06-22,981210.57,1027419.3971478732,943036.2057495657,1105681.0037674764,17,backtest
2012-06-29,982322.24,1035856.3230405806,950282.6401909146,1122478.3292146923,17,backtest
2012-07-06,1046782.52,1089223.4341130927,1002567.5863768217,1175033.7947663618,17,backtest
2012-07-13,960746.04,1069064.376259002,988337.6272270574,1150279.905811107,17,backtest
2012-07-20,944698.7,1052824.77442364,972261.0843761251,1136032.5633242396,17,backtest
2012-07-27,907493.24,1034569.9338896819,945002.9232580165,1114222.1885280511,17,backtest
2012-08-03,877813.33,1000555.0577024912,918816.2320207094,1086977.340237327,17,backtest
2012-08-10,849074.04,950209.27566611,864890.9579454389,1033810.1630257096,17,backtest
2012-08-17,844928.17,926705.7029799148,841896.7116916723,1006665.098327845,17,backtest
2012-08-24,924299.78,968061.7858441907,887323.3151681115,1052809.1685763504,17,backtest
2012-08-31,865924.2,1069724.0828230307,986423.8884371798,1152992.3563002243,17,backtest
2012-09-07,1255633.29,1217106.5902907983,1135571.4942561495,1305642.152899035,17,backtest
2012-09-14,1071040.22,1196299.9367170115,1110604.6193349387,1278183.9610786506,17,backtest
2012-09-21,938303.28,1141230.3880464425,1060196.6948177314,1226452.4431422802,17,backtest
2012-09-28,972716.24,1061669.5441640192,983202.7523173471,1140682.8215851702,17,backtest
2012-10-05,952609.17,1114972.1628917498,1035163.9585595517,1198317.8299540547,17,backtest
2012-10-12,919878.34,1145046.429243239,1055685.7029027736,1226754.6032933644,17,backtest
2012-10-19,957356.84,1170595.1825078642,1089110.8149675096,1256786.735227107,17,backtest
2012-10-26,943465.29,1167225.7439582483,1084121.4889552917,1244399.6532125592,17,backtest
2012-11-04,,1107780.141050948,1024640.4770139067,1195071.9078903245,17,future
2012-11-11,,1118186.0059442609,1032041.3347000327,1201554.4928800364,17,future
2012-11-18,,1169078.279701268,1089762.7115633376,1255660.807560507,17,future
2012-11-25,,1216235.171927933,1134317.533907442,1295472.3841564085,17,future
2012-12-02,,1240795.7082384438,1156749.4747854776,1324666.407239433,17,future
2012-12-09,,1260509.5511047048,1181252.3502475012,1349006.7810492858,17,future
2012-12-16,,1299865.2321176953,1219801.9580632818,1384016.600408763,17,future
2012-12-23,,1342634.4857802342,1259059.4967066655,1425724.4916157206,17,future
2012-12-30,,1336712.2854735153,1251375.465901278,1421013.201279774,17,future
2013-01-06,,1253145.1668828863,1167203.9774135097,1342963.4598569553,17,future
2013-01-13,,1129686.5224350058,1046433.5371866504,1216742.7612045486,17,future
2013-01-20,,1042480.548794097,951890.471492481,1128312.1815354584,17,future
